,m,km,miles,seconds,minutes,hours,leg,lon,lat,Name
3353,99,0.099,0.0615186,33,0.55,0.009166667,14,-97.7298667,30.311964,FGZ 8801
3354,NA,NA,NA,NA,NA,NA,NA,-97.7307734,30.312392,FGZ 8801
3355,187,0.187,0.1162018,48,0.8,0.013333333,1,-97.7307734,30.312392,FGZ 8801
3356,116,0.116,0.0720824,12,0.2,0.003333333,2,-97.7325368,30.3130358,FGZ 8801
3357,NA,NA,NA,NA,NA,NA,NA,-97.7324495,30.3140785,FGZ 8801
3358,366,0.366,0.2274324,46,0.766666667,0.012777778,1,-97.7324495,30.3140785,FGZ 8801
3359,1831,1.831,1.1377834,212,3.533333333,0.058888889,2,-97.7329807,30.3108416,FGZ 8801
3360,36,0.036,0.0223704,7,0.116666667,0.001944444,3,-97.7160462,30.3036135,FGZ 8801
3361,4091,4.091,2.5421474,208,3.466666667,0.057777778,4,-97.7160072,30.3032904,FGZ 8801
3362,168,0.168,0.1043952,14,0.233333333,0.003888889,5,-97.7331504,30.2699518,FGZ 8801
3363,325,0.325,0.201955,57,0.95,0.015833333,6,-97.7340122,30.268675,FGZ 8801
3364,325,0.325,0.201955,57,0.95,0.015833333,7,-97.7350266,30.265884,FGZ 8801
3365,110,0.11,0.068354,59,0.983333333,0.016388889,8,-97.738247,30.266782,FGZ 8801
3366,NA,NA,NA,NA,NA,NA,NA,-97.7385924,30.2658343,FGZ 8801
3367,66,0.066,0.0410124,13,0.216666667,0.003611111,1,-97.730795,30.2586188,CSF 9062
3368,544,0.544,0.3380416,106,1.766666667,0.029444444,2,-97.730539,30.259171,CSF 9062
3369,754,0.754,0.4685356,107,1.783333333,0.029722222,3,-97.7357836,30.2610217,CSF 9062
3370,299,0.299,0.1857986,57,0.95,0.015833333,4,-97.7335239,30.2675059,CSF 9062
3371,220,0.22,0.136708,57,0.95,0.015833333,5,-97.7364784,30.2683458,CSF 9062
3372,111,0.111,0.0689754,32,0.533333333,0.008888889,6,-97.7357739,30.270228,CSF 9062
3373,NA,NA,NA,NA,NA,NA,NA,-97.7368739,30.2705308,CSF 9062
3374,1074,1.074,0.6673836,131,2.183333333,0.036388889,1,-97.7594442,30.2581791,FGZ 8679
3375,39,0.039,0.0242346,6,0.1,0.001666667,2,-97.7558961,30.2672883,FGZ 8679
3376,67,0.067,0.0416338,14,0.233333333,0.003888889,3,-97.755539,30.2674049,FGZ 8679
3377,54,0.054,0.0335556,26,0.433333333,0.007222222,4,-97.7553496,30.2668449,FGZ 8679
3378,2325,2.325,1.444755,358,5.966666667,0.099444444,5,-97.7555492,30.2663928,FGZ 8679
3379,186,0.186,0.1155804,27,0.45,0.0075,6,-97.7326052,30.2598945,FGZ 8679
3380,77,0.077,0.0478478,17,0.283333333,0.004722222,7,-97.7333269,30.2583447,FGZ 8679
3381,NA,NA,NA,NA,NA,NA,NA,-97.7325811,30.2580812,FGZ 8679
3382,77,0.077,0.0478478,8,0.133333333,0.002222222,1,-97.7325811,30.2580812,FGZ 8679
3383,186,0.186,0.1155804,42,0.7,0.011666667,2,-97.7333269,30.2583447,FGZ 8679
3384,3573,3.573,2.2202622,486,8.1,0.135,3,-97.7326052,30.2598945,FGZ 8679
3385,6836,6.836,4.2478904,299,4.983333333,0.083055556,4,-97.7653208,30.2733457,FGZ 8679
3386,330,0.33,0.205062,26,0.433333333,0.007222222,5,-97.7554394,30.3325141,FGZ 8679
3387,491,0.491,0.3051074,42,0.7,0.011666667,6,-97.753913,30.3351286,FGZ 8679
3388,903,0.903,0.5611242,94,1.566666667,0.026111111,7,-97.7491222,30.3346065,FGZ 8679
3389,86,0.086,0.0534404,17,0.283333333,0.004722222,8,-97.7401231,30.33488,FGZ 8679
3390,NA,NA,NA,NA,NA,NA,NA,-97.7399152,30.3342867,FGZ 8679
3391,59,0.059,0.0366626,11,0.183333333,0.003055556,1,-97.7399152,30.3342867,FGZ 8679
3392,2953,2.953,1.8349942,297,4.95,0.0825,2,-97.7398476,30.3348125,FGZ 8679
3393,176,0.176,0.1093664,10,0.166666667,0.002777778,3,-97.7155186,30.320427,FGZ 8679
3394,8385,8.385,5.210439,405,6.75,0.1125,4,-97.7136973,30.320323,FGZ 8679
3395,131,0.131,0.0814034,7,0.116666667,0.001944444,5,-97.7371181,30.2564683,FGZ 8679
3396,155,0.155,0.096317,10,0.166666667,0.002777778,6,-97.7371744,30.2553006,FGZ 8679
3397,326,0.326,0.2025764,59,0.983333333,0.016388889,7,-97.7368659,30.2539335,FGZ 8679
3398,24,0.024,0.0149136,5,0.083333333,0.001388889,8,-97.735739,30.252413,FGZ 8679
3399,NA,NA,NA,NA,NA,NA,NA,-97.7354965,30.2524443,FGZ 8679
3400,62,0.062,0.0385268,13,0.216666667,0.003611111,1,-97.7430655,30.2744655,FHB 1676
3401,145,0.145,0.090103,37,0.616666667,0.010277778,2,-97.7424452,30.2743093,FHB 1676
3402,63,0.063,0.0391482,20,0.333333333,0.005555556,3,-97.7419876,30.2755468,FHB 1676
3403,215,0.215,0.133601,44,0.733333333,0.012222222,4,-97.7426134,30.2757113,FHB 1676
3404,245,0.245,0.152243,33,0.55,0.009166667,5,-97.7419501,30.2775537,FHB 1676
3405,115,0.115,0.071461,29,0.483333333,0.008055556,6,-97.739526,30.2768591,FHB 1676
3406,62,0.062,0.0385268,28,0.466666667,0.007777778,7,-97.7391655,30.2778428,FHB 1676
3407,NA,NA,NA,NA,NA,NA,NA,-97.7397805,30.2780169,FHB 1676
3408,290,0.29,0.180206,84,1.4,0.023333333,1,-97.7397805,30.2780169,FHB 1676
3409,461,0.461,0.2864654,85,1.416666667,0.023611111,2,-97.7426415,30.2788484,FHB 1676
3410,124,0.124,0.0770536,40,0.666666667,0.011111111,3,-97.7441164,30.274903,FHB 1676
3411,NA,NA,NA,NA,NA,NA,NA,-97.7430655,30.2744655,FHB 1676
3412,62,0.062,0.0385268,13,0.216666667,0.003611111,1,-97.7430655,30.2744655,FHB 1676
3413,74,0.074,0.0459836,20,0.333333333,0.005555556,2,-97.7424452,30.2743093,FHB 1676
3414,51,0.051,0.0316914,24,0.4,0.006666667,3,-97.7426765,30.273674,FHB 1676
3415,174,0.174,0.1081236,42,0.7,0.011666667,4,-97.7428342,30.2732322,FHB 1676
3416,376,0.376,0.2336464,57,0.95,0.015833333,5,-97.7445685,30.2736986,FHB 1676
3417,168,0.168,0.1043952,24,0.4,0.006666667,6,-97.7457494,30.2704714,FHB 1676
3418,1035,1.035,0.643149,185,3.083333333,0.051388889,7,-97.7463066,30.2690358,FHB 1676
3419,NA,NA,NA,NA,NA,NA,NA,-97.7563278,30.2724267,FHB 1676
3420,132,0.132,0.0820248,14,0.233333333,0.003888889,1,-97.7563278,30.2724267,FHB 1676
3421,146,0.146,0.0907244,54,0.9,0.015,2,-97.7575927,30.2728917,FHB 1676
3422,1466,1.466,0.9109724,279,4.65,0.0775,3,-97.7582071,30.2716864,FHB 1676
3423,NA,NA,NA,NA,NA,NA,NA,-97.7438498,30.2673067,FHB 1676
3424,72,0.072,0.0447408,14,0.233333333,0.003888889,1,-97.7438498,30.2673067,FHB 1676
3425,110,0.11,0.068354,37,0.616666667,0.010277778,2,-97.7431305,30.2671174,FHB 1676
3426,1142,1.142,0.7096388,216,3.6,0.06,3,-97.742813,30.268066,FHB 1676
3427,642,0.642,0.3989388,84,1.4,0.023333333,4,-97.7539935,30.2715396,FHB 1676
3428,NA,NA,NA,NA,NA,NA,NA,-97.7514036,30.2768609,FHB 1676
3429,1,0.001,0.0006214,0,0,0,1,-97.7514036,30.2768609,FHB 1676
3430,906,0.906,0.5629884,167,2.783333333,0.046388889,2,-97.7513993,30.2768701,FHB 1676
3431,138,0.138,0.0857532,36,0.6,0.01,3,-97.7424452,30.2743093,FHB 1676
3432,NA,NA,NA,NA,NA,NA,NA,-97.7420103,30.2754888,FHB 1676
3433,2,0.002,0.0012428,0,0,0,1,-97.7169211,30.3053024,FBV 4372
3434,107,0.107,0.0664898,42,0.7,0.011666667,2,-97.7169123,30.3053161,FBV 4372
3435,2377,2.377,1.4770678,239,3.983333333,0.066388889,3,-97.7159389,30.3048494,FBV 4372
3436,768,0.768,0.4772352,68,1.133333333,0.018888889,4,-97.7066672,30.2866411,FBV 4372
3437,125,0.125,0.077675,24,0.4,0.006666667,5,-97.7141833,30.2850712,FBV 4372
3438,211,0.211,0.1311154,36,0.6,0.01,6,-97.7144267,30.2861725,FBV 4372
3439,NA,NA,NA,NA,NA,NA,NA,-97.7165424,30.2866151,FBV 4372
3440,35,0.035,0.021749,5,0.083333333,0.001388889,1,-97.7165424,30.2866151,FBV 4372
3441,264,0.264,0.1640496,54,0.9,0.015,2,-97.7168576,30.2867646,FBV 4372
3442,1169,1.169,0.7264166,179,2.983333333,0.049722222,3,-97.7182295,30.284705,FBV 4372
3443,382,0.382,0.2373748,47,0.783333333,0.013055556,4,-97.7159854,30.2743749,FBV 4372
3444,1418,1.418,0.8811452,209,3.483333333,0.058055556,5,-97.719895,30.2737572,FBV 4372
3445,316,0.316,0.1963624,58,0.966666667,0.016111111,6,-97.7225524,30.2616739,FBV 4372
3446,NA,NA,NA,NA,NA,NA,NA,-97.7256069,30.2627229,FBV 4372
3447,971,0.971,0.6033794,183,3.05,0.050833333,1,-97.7256069,30.2627229,FBV 4372
3448,19,0.019,0.0118066,6,0.1,0.001666667,2,-97.7350266,30.265884,FBV 4372
3449,5087,5.087,3.1610618,232,3.866666667,0.064444444,3,-97.7350898,30.2657185,FBV 4372
3450,1875,1.875,1.165125,78,1.3,0.021666667,4,-97.7476621,30.2230365,FBV 4372
3451,734,0.734,0.4561076,33,0.55,0.009166667,5,-97.7620701,30.221934,FBV 4372
3452,1134,1.134,0.7046676,107,1.783333333,0.029722222,6,-97.7678518,30.226208,FBV 4372
3453,319,0.319,0.1982266,38,0.633333333,0.010555556,7,-97.779121,30.228112,FBV 4372
3454,99,0.099,0.0615186,13,0.216666667,0.003611111,8,-97.777119,30.2302399,FBV 4372
3455,NA,NA,NA,NA,NA,NA,NA,-97.7772466,30.2311231,FBV 4372
3456,551,0.551,0.3423914,63,1.05,0.0175,1,-97.7772466,30.2311231,FBV 4372
3457,458,0.458,0.2846012,49,0.816666667,0.013611111,2,-97.7793322,30.2353316,FBV 4372
3458,38,0.038,0.0236132,9,0.15,0.0025,3,-97.7770119,30.2389261,FBV 4372
3459,232,0.232,0.1441648,24,0.4,0.006666667,4,-97.7770798,30.2392565,FBV 4372
3460,876,0.876,0.5443464,96,1.6,0.026666667,5,-97.7790944,30.2403519,FBV 4372
3461,647,0.647,0.4020458,76,1.266666667,0.021111111,6,-97.7752384,30.2472827,FBV 4372
3462,964,0.964,0.5990296,118,1.966666667,0.032777778,7,-97.7687562,30.2488046,FBV 4372
3463,73,0.073,0.0453622,16,0.266666667,0.004444444,8,-97.7592353,30.2474142,FBV 4372
