"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude"
"3869","Via di Santa Maria Goretti 4, 00199 Roma",NA,"CE","GOOD",27,"GOOD","302/ET944WT","FALSE","WME4513341K726387","roma",12.52208,41.93214,0
"3870","Via di Acqua Bullicante 300, 00177 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","407/EV626NT","FALSE","WME4513341K771794","roma",12.54199,41.89124,0
"3871","Via Federico Torre 9, 00152 Roma",NA,"CE","GOOD",57,"GOOD","029/ET671WT","FALSE","WME4513341K743100","roma",12.46246,41.88096,0
"3872","Via Barnaba Oriani 5, 00197 Roma",NA,"CE","GOOD",18,"GOOD","508/EX693DK","FALSE","WME4513341K750675","roma",12.48559,41.92508,0
"3873","Piazza Giuseppe Mazzini 27, 00195 Roma (raggio 100m)",NA,"CE","GOOD",69,"GOOD","022/ET664WT","FALSE","WME4513341K742809","roma",12.46341,41.91649,0
"3874","Via Rodolfo Lanciani 6, 00162 Roma",NA,"CE","UNACCEPTABLE",90,"GOOD","528/EX698DK","FALSE","WME4513341K750690","roma",12.52158,41.92094,0
"3875","Via dei Mille 15, 00185 Roma",NA,"CE","GOOD",81,"GOOD","411/EV629NT","FALSE","WME4513341K768652","roma",12.50367,41.90331,0
"3876","Via Filippo Nicolai 88, 00136 Roma",NA,"CE","GOOD",100,"GOOD","484/EV321TP","FALSE","WME4513341K768189","roma",12.4412,41.91538,0
"3877","Via Polibio 14, 00136 Roma",NA,"CE","GOOD",57,"UNACCEPTABLE","338/EV535NT","FALSE","WME4513341K745640","roma",12.44238,41.92144,0
"3878","Via Emilio Albertario 22, 00166 Roma",NA,"CE","GOOD",57,"GOOD","054/ET696WT","FALSE","WME4513341K738379","roma",12.42216,41.90175,0
"3879","Via dei Georgofili 48, 00147 Roma",NA,"CE","GOOD",60,"GOOD","568/EX427DK","FALSE","WME4513341K750980","roma",12.49245,41.85307,0
"3880","Viale Somalia 75, 00199 Roma",NA,"CE","GOOD",21,"GOOD","043/ET685WT","FALSE","WME4513341K737954","roma",12.51349,41.93593,0
"3881","Via Giuseppe Gatteschi 48, 00162 Roma",NA,"CE","GOOD",100,"GOOD","327/EV510NT","FALSE","WME4513341K745150","roma",12.52452,41.92263,0
"3882","Via Muzio Attendolo 71, 00176 Roma",NA,"CE","GOOD",57,"GOOD","027/ET669WT","FALSE","WME4513341K743014","roma",12.5357,41.89009,0
"3883","Via Carlo Sigonio 65, 00179 Roma",NA,"CE","UNACCEPTABLE",45,"GOOD","444/EV662NT","FALSE","WME4513341K772180","roma",12.52085,41.8738,0
"3884","Via Eutropio 37, 00136 Roma",NA,"CE","GOOD",60,"GOOD","097/ET739WT","FALSE","WME4513341K729116","roma",12.4375,41.91319,0
"3885","Via Vincenzo Arangio Ruiz 21, 00165 Roma",NA,"CE","GOOD",100,"GOOD","541/EX724DK","FALSE","WME4513341K746419","roma",12.40639,41.89106,0
"3886","Via Giuseppe Allievo 24, 00135 Roma",NA,"CE","GOOD",72,"GOOD","514/EX657DK","FALSE","WME4513341K750542","roma",12.42516,41.93917,0
"3887","Via Santi Cosma e Damiano 10, 00189 Roma",NA,"CE","UNACCEPTABLE",15,"GOOD","123/ET765WT","FALSE","WME4513341K730065","roma",12.44179,41.96627,0
"3888","Via Sebastiano Ziani 4, 00136 Roma",NA,"CE","GOOD",78,"GOOD","033/ET675WT","FALSE","WME4513341K743288","roma",12.44641,41.90856,0
"3889","Via dei Casali Santovetti 36, 00165 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",57,"GOOD","306/EV495NT","FALSE","WME4513341K743519","roma",12.40593,41.88912,0
"3890","Via Giulio Rocco 24, 00154 Roma",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","051/ET693WT","FALSE","WME4513341K738064","roma",12.48123,41.86252,0
"3891","Via delle Terme di Traiano 7, 00184 Roma",NA,"CE","GOOD",78,"GOOD","549/EX597DK","FALSE","WME4513341K745074","roma",12.49849,41.89259,0
"3892","Via Sandro Sandri 79, 00159 Roma",NA,"CE","GOOD",63,"GOOD","467/EV304TP","FALSE","WME4513341K768934","roma",12.54833,41.90395,0
"3893","Viale Ventuno Aprile 12, 00161 Roma",NA,"CE","GOOD",57,"GOOD","225/ET867WT","FALSE","WME4513341K741538","roma",12.5189,41.92039,0
"3894","Via Paolo di Dono 50 - 165, 00142 Roma (raggio 300m)",NA,"CE","GOOD",100,"GOOD","158/ET800WT","FALSE","WME4513341K739743","roma",12.49195,41.82914,0
"3895","Viale di Val Fiorita 90, 00144 Roma",NA,"CE","GOOD",48,"UNACCEPTABLE","421/EV639NT","FALSE","WME4513341K771576","roma",12.46376,41.8383,0
"3896","Via Maria PezzË Pascolato 41, 00135 Roma",NA,"CE","UNACCEPTABLE",84,"UNACCEPTABLE","037/ET679WT","FALSE","WME4513341K743441","roma",12.43163,41.93951,0
"3897","Via del Basilico 43, 00187 Roma",NA,"CE","UNACCEPTABLE",39,"GOOD","530/EX584DK","FALSE","WME4513341K749667","roma",12.49001,41.90508,0
"3898","Via di Vigna Murata 85, 00143 Roma",NA,"CE","GOOD",100,"GOOD","211/ET853WT","FALSE","WME4513341K741311","roma",12.48547,41.82638,0
"3899","Via Giovanni Pascoli 20, 00184 Roma",NA,"CE","UNACCEPTABLE",51,"GOOD","073/ET715WT","FALSE","WME4513341K738973","roma",12.4995,41.89124,0
"3900","Via Luigi Lilio 21, 00142 Roma",NA,"CE","GOOD",75,"GOOD","057/ET699WT","FALSE","WME4513341K738472","roma",12.48185,41.82833,0
"3901","Via Enrico Albanese 53, 00149 Roma",NA,"CE","GOOD",57,"GOOD","509/EX664DK","FALSE","WME4513341K750665","roma",12.45112,41.84763,0
"3902","Via Trionfale 7992, 00135 Roma",NA,"CE","UNACCEPTABLE",48,"UNACCEPTABLE","456/EV673NT","FALSE","WME4513341K770986","roma",12.43094,41.937,0
"3903","Via Girolamo Dandini 13, 00154 Roma",NA,"CE","UNACCEPTABLE",60,"GOOD","034/ET676WT","FALSE","WME4513341K743372","roma",12.48794,41.87432,0
"3904","Viale Filarete 116 - 128, 00176 Roma (raggio 100m)",NA,"CE","GOOD",69,"GOOD","020/ET662WT","FALSE","WME4513341K742561","roma",12.53876,41.87861,0
"3905","Clivo Rutario 32, 00152 Roma",NA,"CE","GOOD",54,"GOOD","370/EV589NT","FALSE","WME4513341K773585","roma",12.45213,41.88009,0
"3906","Via Alberto Mancini 76, 00149 Roma",NA,"CE","GOOD",33,"GOOD","245/EW232ZK","FALSE","WME4513341K741982","roma",12.45627,41.85599,0
"3907","Via Ciro da Urbino 19, 00176 Roma",NA,"CE","GOOD",39,"UNACCEPTABLE","088/ET730WT","FALSE","WME4513341K737922","roma",12.541,41.87811,0
"3908","Via dei Crispolti 136, 00159 Roma",NA,"CE","UNACCEPTABLE",27,"GOOD","228/ET870WT","FALSE","WME4513341K741583","roma",12.55144,41.91003,0
"3909","Via Raffaele Paolucci 45, 00152 Roma",NA,"CE","GOOD",24,"GOOD","381/EV600NT","FALSE","WME4513341K772796","roma",12.44894,41.87872,0
"3910","Via Pian Due Torri 61 - 63, 00146 Roma (raggio 100m)",NA,"CE","GOOD",51,"GOOD","114/ET756WT","FALSE","WME4513341K729820","roma",12.4634,41.8495,0
"3911","Viale Leonardo da Vinci 416 - 432, 00145 Roma (raggio 100m)",NA,"CE","GOOD",87,"GOOD","212/ET854WT","FALSE","WME4513341K741368","roma",12.47923,41.85015,0
"3912","Via Quinto Fabio Pittore 24, 00136 Roma",NA,"CE","GOOD",100,"GOOD","490/EV326TP","FALSE","WME4513341K770338","roma",12.43829,41.91223,0
"3913","Via Torino 17, 00184 Roma",NA,"CE","GOOD",66,"GOOD","036/ET678WT","FALSE","WME4513341K743423","roma",12.49615,41.90063,0
"3914","Via dei Mille 15, 00185 Roma",NA,"CE","UNACCEPTABLE",57,"GOOD","517/EX710DK","FALSE","WME4513341K751769","roma",12.50381,41.90334,0
"3915","Clivo di Cinna 209, 00136 Roma",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","371/EV590NT","FALSE","WME4513341K773298","roma",12.44456,41.91632,0
"3916","Via Gian Giacomo Porro 25, 00197 Roma",NA,"CE","GOOD",54,"GOOD","436/EV654NT","FALSE","WME4513341K771039","roma",12.48976,41.93027,0
"3917","Via Vibio Mariano 52, 00189 Roma",NA,"CE","GOOD",60,"GOOD","107/ET749WT","FALSE","WME4513341K729318","roma",12.44617,41.96691,0
"3918","Viale delle Medaglie d'Oro, 00136 Roma",NA,"CE","GOOD",27,"GOOD","340/EV514NT","FALSE","WME4513341K745817","roma",12.44753,41.91006,0
"3919","Circonvallazione Casilina 119, 00176 Roma",NA,"CE","UNACCEPTABLE",54,"GOOD","111/ET753WT","FALSE","WME4513341K729501","roma",12.52758,41.88866,0
"3920","Via Romeo Rodriguez Pereira 125, 00136 Roma",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","473/EV310TP","FALSE","WME4513341K771063","roma",12.43881,41.91568,0
"3921","Via Sannio 38, 00183 Roma",NA,"CE","GOOD",21,"GOOD","188/ET830WT","FALSE","WME4513341K739502","roma",12.50675,41.88362,0
"3922","Royal Parking Termini_Via Marsala 30/32",NA,"CE","GOOD",57,"GOOD","016/ET658WT","FALSE","WME4513341K742486","roma",12.50177,41.9029,0
"3923","Via di Valle Aurelia 126, 00167 Roma",NA,"CE","GOOD",100,"GOOD","250/ET892WT","FALSE","WME4513341K742041","roma",12.43648,41.90894,0
"3924","Via Tiburtina 654, 00159 Roma",NA,"CE","UNACCEPTABLE",78,"GOOD","307/EV496NT","FALSE","WME4513341K743875","roma",12.54859,41.91018,0
"3925","Viale Pasteur 46, 00144 Roma",NA,"CE","GOOD",63,"GOOD","462/EV239TP","FALSE","WME4513341K770195","roma",12.46362,41.83337,0
"3926","Via Innocenzo XI 31, 00165 Roma",NA,"CE","GOOD",84,"GOOD","469/EY103PF","FALSE","WME4513341K769627","roma",12.44063,41.8953,0
"3927","Via Giuseppe Martucci 7, 00199 Roma",NA,"CE","GOOD",42,"GOOD","585/EX435DK","FALSE","WME4513341K751142","roma",12.51746,41.93595,0
"3928","Via Pian Due Torri 32, 00146 Roma",NA,"CE","GOOD",57,"GOOD","103/ET745WT","FALSE","WME4513341K729208","roma",12.4605,41.84997,0
"3929","Via Giovanni Giolitti 208, 00185 Roma",NA,"CE","GOOD",63,"GOOD","122/ET764WT","FALSE","WME4513341K730048","roma",12.51339,41.89278,0
"3930","Viale Carlo Tommaso Odescalchi 36 - 38, 00147 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",90,"UNACCEPTABLE","450/EV667NT","FALSE","WME4513341K770701","roma",12.5011,41.85717,0
"3931","Largo 3 Giugno 1849, 00165 Roma",NA,"CE","GOOD",45,"GOOD","354/EV573NT","FALSE","WME4513341K771688","roma",12.45898,41.88765,0
"3932","Via Santi Cosma e Damiano 23, 00189 Roma",NA,"CE","GOOD",60,"GOOD","040/ET682WT","FALSE","WME4513341K743545","roma",12.44249,41.96671,0
"3933","Via Quinzio Atta 9, 00136 Roma",NA,"CE","UNACCEPTABLE",75,"GOOD","492/EV255TT","FALSE","WME4513341K784762","roma",12.44124,41.92224,0
"3934","Via Jacopo Sannazzaro 21, 00141 Roma (raggio 100m)",NA,"CE","GOOD",72,"GOOD","552/EX591DK","FALSE","WME4513341K744616","roma",12.54118,41.93856,0
"3935","Via Jacopo Sannazzaro 21, 00141 Roma (raggio 100m)",NA,"CE","GOOD",27,"GOOD","446/EV664NT","FALSE","WME4513341K772513","roma",12.54096,41.93931,0
"3936","Via Rodolfo Lanciani 82, 00162 Roma",NA,"CE","GOOD",48,"GOOD","489/EV325TP","FALSE","WME4513341K769795","roma",12.52426,41.92104,0
"3937","Via di Santa Maria alle Fornaci 18, 00165 Roma",NA,"CE","UNACCEPTABLE",100,"GOOD","246/ET888WT","FALSE","WME4513341K741997","roma",12.45565,41.89796,0
"3938","Via Bernardo Blumenstihl 8, 00135 Roma",NA,"CE","GOOD",66,"GOOD","535/EX650DK","FALSE","WME4513341K747727","roma",12.4422,41.93529,0
"3939","Via Vibio Mariano 49, 00189 Roma",NA,"CE","GOOD",30,"GOOD","510/EX662DK","FALSE","WME4513341K750636","roma",12.44587,41.96676,0
"3940","Via Filippo Fiorentini 90, 00159 Roma",NA,"CE","GOOD",72,"GOOD","005/ET647WT","FALSE","WME4513341K742196","roma",12.55616,41.90775,0
"3941","Via Val d'Ossola, 00141 Roma",NA,"CE","GOOD",57,"GOOD","233/ET875WT","FALSE","WME4513341K741778","roma",12.53046,41.93414,0
"3942","Via Mario Pannunzio 6, 00157 Roma",NA,"CE","GOOD",96,"GOOD","216/ET858WT","FALSE","WME4513341K741441","roma",12.54625,41.91199,0
"3943","Via Teheran 15, 00135 Roma",NA,"CE","UNACCEPTABLE",100,"GOOD","542/EX721DK","FALSE","WME4513341K746064","roma",12.45374,41.94811,0
"3944","Corso Sempione 3 - 11, 00141 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",36,"UNACCEPTABLE","130/ET772WT","FALSE","WME4513341K730454","roma",12.53368,41.93501,0
"3945","Circonvallazione Ostiense 263 - 277, 00154 Roma (raggio 300m)",NA,"CE","GOOD",72,"GOOD","127/ET769WT","FALSE","WME4513341K730178","roma",12.49202,41.86705,0
"3946","Via Gentile da Mogliano 180, 00176 Roma",NA,"CE","GOOD",81,"GOOD","277/ET919WT","FALSE","WME4513341K710719","roma",12.53428,41.88882,0
"3947","Via Giuseppe la Farina 3 - 56, 00179 Roma",NA,"CE","GOOD",100,"GOOD","571/EX602DK","FALSE","WME4513341K750777","roma",12.51951,41.87424,0
"3948","Via al Sesto Miglio 32, 00189 Roma",NA,"CE","GOOD",69,"GOOD","494/EV267TT","FALSE","WME4513341K786308","roma",12.44062,41.96771,0
"3949","Via San Marino 39, 00198 Roma",NA,"CE","GOOD",39,"GOOD","355/EY101PF","FALSE","WME4513341K771077","roma",12.51255,41.92223,0
"3950","Via NicolÚ Piccolomini 18, 00165 Roma",NA,"CE","GOOD",93,"GOOD","060/ET702WT","FALSE","WME4513341K738640","roma",12.44166,41.89047,0
"3951","Via Fezzan 3, 00199 Roma",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","556/EX666DK","FALSE","WME4513341K751635","roma",12.52368,41.92859,0
"3952","Viale del Museo Borghese, 00197 Roma",NA,"CE","GOOD",63,"GOOD","372/EV591NT","FALSE","WME4513341K771265","roma",12.48801,41.91006,0
"3953","Via Antonio Tempesta 166, 00176 Roma",NA,"CE","GOOD",100,"GOOD","272/ET914WT","FALSE","WME4513341K710682","roma",12.54048,41.88535,0
"3954","Via di Priscilla 6 - 26, 00199 Roma (raggio 100m)",NA,"CE","GOOD",42,"GOOD","378/EV597NT","FALSE","WME4513341K771448","roma",12.50894,41.92857,0
"3955","Via di Vigna Murata 9 - 19, 00143 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",24,"GOOD","432/EV650NT","FALSE","WME4513341K769087","roma",12.48131,41.82741,0
"3956","Via Umberto Saba 65, 00144 Roma",NA,"CE","GOOD",57,"GOOD","219/ET861WT","FALSE","WME4513341K741487","roma",12.47494,41.8187,0
"3957","Via di Sant'Angela Merici 70, 00162 Roma",NA,"CE","GOOD",84,"GOOD","384/EV603NT","FALSE","WME4513341K771818","roma",12.52481,41.92328,0
"3958","Via Mario Pannunzio 2 - 10, 00157 Roma (raggio 100m)",NA,"CE","GOOD",93,"GOOD","513/EX659DK","FALSE","WME4513341K750570","roma",12.54597,41.91189,0
"3959","Royal Parking Termini_Via Marsala 30/32",NA,"CE","GOOD",100,"GOOD","553/EX713DK","FALSE","WME4513341K752097","roma",12.50177,41.9029,0
"3960","Via Val d'Ossola 96, 00141 Roma",NA,"CE","UNACCEPTABLE",51,"UNACCEPTABLE","248/ET890WT","FALSE","WME4513341K742021","roma",12.52796,41.93584,0
"3961","Via Vicenza 30, 00185 Roma",NA,"CE","UNACCEPTABLE",42,"GOOD","144/ET786WT","FALSE","WME4513341K737569","roma",12.50304,41.90328,0
"3962","Via Malcesine 41, 00135 Roma",NA,"CE","UNACCEPTABLE",78,"GOOD","099/ET741WT","FALSE","WME4513341K729143","roma",12.43243,41.94028,0
"3963","Viale Vaticano 44, 00165 Roma (raggio 300m)",NA,"CE","GOOD",36,"GOOD","129/ET771WT","FALSE","WME4513341K730326","roma",12.44616,41.90166,0
"3964","Via Boncompagni 59, 00187 Roma",NA,"CE","GOOD",84,"GOOD","536/EX648DK","FALSE","WME4513341K747693","roma",12.49419,41.90861,0
"3965","Piazza Giovanni Cagliero 3, 00181 Roma",NA,"CE","GOOD",45,"GOOD","383/EV602NT","FALSE","WME4513341K771252","roma",12.53018,41.87568,0
"3966","Via Domenico Alberto Azuni 4, 00196 Roma",NA,"CE","GOOD",100,"GOOD","500/EV304TT","FALSE","WME4513341K776223","roma",12.47314,41.91482,0
"3967","Via Damasco, 00146 Roma",NA,"CE","UNACCEPTABLE",27,"GOOD","300/ET942WT","FALSE","WME4513341K709999","roma",12.47634,41.85324,0
"3968","Via Fratelli Bonnet, 00153 Roma",NA,"CE","GOOD",100,"GOOD","119/ET761WT","FALSE","WME4513341K729915","roma",12.46187,41.88522,0
"3969","Via Gioacchino Ventura 9, 00167 Roma",NA,"CE","GOOD",100,"GOOD","317/EV509NT","FALSE","WME4513341K744588","roma",12.42407,41.91281,0
"3970","Via Luca Signorelli 11, 00196 Roma",NA,"CE","UNACCEPTABLE",81,"UNACCEPTABLE","100/ET742WT","FALSE","WME4513341K729186","roma",12.46337,41.92549,0
"3971","Via Val d'Ala, 00141 Roma",NA,"CE","UNACCEPTABLE",75,"UNACCEPTABLE","487/EV323TP","FALSE","WME4513341K770690","roma",12.51754,41.94192,0
"3972","Via Alberto da Giussano 22, 00176 Roma",NA,"CE","GOOD",12,"GOOD","449/EV299TP","FALSE","WME4513341K768201","roma",12.53431,41.89123,0
"3973","Viale dell'Arte 41, 00144 Roma",NA,"CE","GOOD",100,"GOOD","351/EV570NT","FALSE","WME4513341K771525","roma",12.47463,41.82989,0
"3974","Via Galeazzo Alessi 96, 00176 Roma",NA,"CE","GOOD",51,"GOOD","475/EV312TP","FALSE","WME4513341K769325","roma",12.53523,41.88065,0
"3975","Via Quintiliano 20, 00136 Roma",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","424/EV642NT","FALSE","WME4513341K772716","roma",12.44537,41.91293,0
"3976","Via del Casaletto 580, 00151 Roma",NA,"CE","UNACCEPTABLE",66,"UNACCEPTABLE","162/ET804WT","FALSE","WME4513341K740024","roma",12.4376,41.85502,0
"3977","Via dei Mille 15, 00185 Roma",NA,"CE","GOOD",54,"GOOD","010/ET652WT","FALSE","WME4513341K742388","roma",12.50368,41.90332,0
"3978","Via Marcello Casale De Bustis 5, 00136 Roma",NA,"CE","GOOD",100,"GOOD","063/ET705WT","FALSE","WME4513341K738677","roma",12.43987,41.92884,0
"3979","Largo dell'Artide 19, 00144 Roma",NA,"CE","UNACCEPTABLE",93,"UNACCEPTABLE","255/ET897WT","FALSE","WME4513341K710291","roma",12.46264,41.82645,0
"3980","Via Riccardo Zandonai 39, 00135 Roma",NA,"CE","UNACCEPTABLE",100,"GOOD","157/ET799WT","FALSE","WME4513341K739735","roma",12.46191,41.94778,0
"3981","Via di Monteverde 197, 00151 Roma",NA,"CE","GOOD",90,"GOOD","292/ET934WT","FALSE","WME4513341K711739","roma",12.44206,41.86983,0
"3982","Via Gibilmanna 13, 00146 Roma",NA,"CE","UNACCEPTABLE",36,"UNACCEPTABLE","045/ET687WT","FALSE","WME4513341K737962","roma",12.47583,41.84709,0
"3983","Viale di Porta Ardeatina 55, 00154 Roma",NA,"CE","GOOD",72,"GOOD","525/EX608DK","FALSE","WME4513341K750828","roma",12.49441,41.87386,0
"3984","Via Damasco, 00146 Roma",NA,"CE","GOOD",60,"GOOD","558/EX479DK","FALSE","WME4513341K751536","roma",12.47636,41.85401,0
"3985","Via Vallerotonda 4, 00178 Roma",NA,"CE","GOOD",54,"GOOD","341/EV521NT","FALSE","WME4513341K745882","roma",12.53727,41.86788,0
"3986","Via Vibio Mariano 33, 00189 Roma",NA,"CE","GOOD",48,"GOOD","028/ET670WT","FALSE","WME4513341K743020","roma",12.44515,41.96632,0
"3987","Via Giulio Aristide Sartorio 48, 00147 Roma",NA,"CE","GOOD",100,"GOOD","163/ET805WT","FALSE","WME4513341K740040","roma",12.50429,41.85276,0
"3988","Via di Trasone 51, 00199 Roma",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","078/ET720WT","FALSE","WME4513341K739071","roma",12.51379,41.92989,0
"3989","Via Galilei 94, 00185 Roma",NA,"CE","GOOD",60,"GOOD","584/EX436DK","FALSE","WME4513341K751151","roma",12.5032,41.89036,0
"3990","Via Maddalena Raineri 31, 00151 Roma",NA,"CE","GOOD",36,"GOOD","588/EX658DK","FALSE","WME4513341K750559","roma",12.44226,41.87388,0
"3991","Passeggiata del Gianicolo 3, 00165 Roma",NA,"CE","GOOD",100,"GOOD","071/ET713WT","FALSE","WME4513341K738929","roma",12.46113,41.88985,0
"3992","Via Diego Angeli 19, 00159 Roma",NA,"CE","UNACCEPTABLE",18,"GOOD","410/EV628NT","FALSE","WME4513341K772358","roma",12.55128,41.90885,0
"3993","Via Francesco Arese 26, 00151 Roma",NA,"CE","UNACCEPTABLE",100,"GOOD","046/ET688WT","FALSE","WME4513341K737974","roma",12.44816,41.85928,0
"3994","Via Giovanni Marangoni 14, 00162 Roma",NA,"CE","UNACCEPTABLE",39,"GOOD","013/ET655WT","FALSE","WME4513341K742431","roma",12.52368,41.91814,0
"3995","Via Ugo De Carolis 75, 00136 Roma",NA,"CE","GOOD",63,"GOOD","311/EV503NT","FALSE","WME4513341K744360","roma",12.44039,41.91436,0
"3996","Largo Pietro Mascagni 8, 00199 Roma",NA,"CE","UNACCEPTABLE",78,"GOOD","025/ET667WT","FALSE","WME4513341K742991","roma",12.51171,41.93685,0
"3997","Via Alfredo Fusco 93, 00136 Roma",NA,"CE","GOOD",100,"GOOD","012/ET654WT","FALSE","WME4513341K742412","roma",12.43573,41.92421,0
"3998","Viale dei Quattro Venti 146 - 158, 00152 Roma (raggio 100m)",NA,"CE","GOOD",66,"GOOD","600/EX586DK","FALSE","WME4513341K750431","roma",12.45847,41.87848,0
"3999","Viale dell'Oceano Pacifico 46, 00144 Roma",NA,"CE","GOOD",100,"GOOD","447/EV665NT","FALSE","WME4513341K770141","roma",12.4597,41.82152,0
"4000","Via di Villa Emiliani 3, 00197 Roma",NA,"CE","GOOD",63,"GOOD","083/ET725WT","FALSE","WME4513341K739138","roma",12.49069,41.92823,0
"4001","Via Cesare Correnti 5, 00179 Roma",NA,"CE","GOOD",84,"GOOD","179/ET821WT","FALSE","WME4513341K740347","roma",12.51637,41.87296,0
"4002","Piazzale Pier Luigi Nervi, 00144 Roma",NA,"CE","UNACCEPTABLE",100,"GOOD","121/ET763WT","FALSE","WME4513341K730015","roma",12.46555,41.82402,0
"4003","Via del Mandrione 105, 00181 Roma",NA,"CE","GOOD",27,"GOOD","316/EV516NT","FALSE","WME4513341K744576","roma",12.53222,41.88136,0
"4004","Via della Camilluccia 412, 00135 Roma",NA,"CE","GOOD",60,"GOOD","275/ET917WT","FALSE","WME4513341K710700","roma",12.44538,41.94101,0
"4005","Via dei Casali di Santo Spirito 40, 00135 Roma",NA,"CE","GOOD",78,"GOOD","457/EV674NT","FALSE","WME4513341K769156","roma",12.45055,41.94346,0
"4006","Via Australia 21, 00144 Roma",NA,"CE","GOOD",54,"UNACCEPTABLE","582/EX473DK","FALSE","WME4513341K751487","roma",12.46164,41.82438,0
"4007","Via delle Fornaci 100 - 184, 00165 Roma (raggio 100m)",NA,"CE","UNACCEPTABLE",75,"UNACCEPTABLE","085/ET727WT","FALSE","WME4513341K739149","roma",12.45712,41.89565,0
"4008","Via Vincenzo Ussani 24, 00151 Roma",NA,"CE","GOOD",27,"GOOD","287/ET929WT","FALSE","WME4513341K711241","roma",12.44063,41.86141,0
"4009","Via Trionfale 7988 - 8000, 00135 Roma (raggio 100m)",NA,"CE","GOOD",96,"GOOD","429/EV647NT","FALSE","WME4513341K772114","roma",12.43112,41.93687,0
"4010","Via Gentile da Mogliano 160, 00176 Roma",NA,"CE","GOOD",72,"GOOD","550/EX595DK","FALSE","WME4513341K744913","roma",12.53377,41.88886,0
"4011","Via della Camilluccia 33, 00135 Roma",NA,"CE","UNACCEPTABLE",60,"UNACCEPTABLE","237/ET879WT","FALSE","WME4513341K741876","roma",12.44569,41.93038,0
"4012","Lungotevere della Magliana 110 - 142, 00146 Roma (raggio 300m)",NA,"CE","GOOD",81,"GOOD","578/EX668DK","FALSE","WME4513341K751685","roma",12.46371,41.84997,0
"4013","Via di Santo Stefano Rotondo 1, 00184 Roma",NA,"CE","GOOD",60,"GOOD","555/EX689DK","FALSE","WME4513341K751735","roma",12.50276,41.88724,0
"4014","Via Suez 17, 00144 Roma",NA,"CE","GOOD",54,"GOOD","485/EV322TP","FALSE","WME4513341K770351","roma",12.44661,41.82335,0
"4015","Via Lari 33, 00146 Roma",NA,"CE","GOOD",100,"GOOD","566/EX431DK","FALSE","WME4513341K751010","roma",12.461,41.84902,0
"4016","Via di Monte del Gallo 47, 00165 Roma",NA,"CE","UNACCEPTABLE",12,"UNACCEPTABLE","481/EV318TP","FALSE","WME4513341K769427","roma",12.45232,41.89677,0
"4017","Via Francesco Siacci 5, 00197 Roma",NA,"CE","GOOD",15,"GOOD","511/EX661DK","FALSE","WME4513341K750624","roma",12.48968,41.92219,0
"4018","Via di Prato Falcone 17, 00135 Roma",NA,"CE","GOOD",51,"GOOD","224/ET866WT","FALSE","WME4513341K741532","roma",12.4577,41.92484,0
"4019","Piazza Ennio 11, 00136 Roma",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","201/ET843WT","FALSE","WME4513341K740803","roma",12.44645,41.92633,0
"4020","Viale dell'Aeronautica 12, 00144 Roma",NA,"CE","GOOD",100,"GOOD","282/ET924WT","FALSE","WME4513341K710940","roma",12.47475,41.82617,0
