"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time.."
"146","St Elmo Rd W 288, 78745 Austin",NA,"CE","GOOD",66,"GOOD","CSF 9195","FALSE","WMEEJ3BA4EK734809","austin",-97.76948,30.21949,0,2015-12-05 22:15:36
"147","Navasota St 528, 78702 Austin",NA,"CE","GOOD",69,"GOOD","FHB 1336","FALSE","WMEEJ3BA0FK800404","austin",-97.72873,30.26312,0,2015-12-05 22:15:36
"148","Highland Business Center",NA,"CE","UNACCEPTABLE",72,"GOOD","FBV 4493","FALSE","WMEEJ3BA7FK802330","austin",-97.71203,30.32424,0,2015-12-05 22:15:36
"149","W 7th St 1147, 78703 Austin",NA,"CE","GOOD",39,"GOOD","FBV 4357","FALSE","WMEEJ3BA8FK798160","austin",-97.7558,30.27368,0,2015-12-05 22:15:36
"150","Fairlawn Ln 1830, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4385","FALSE","WMEEJ3BA6FK799470","austin",-97.73963,30.24086,0,2015-12-05 22:15:36
"151","One Texas Center",NA,"CE","GOOD",21,"GOOD","FBV 4389","FALSE","WMEEJ3BA0FK799335","austin",-97.74942,30.25811,0,2015-12-05 22:15:36
"152","Pinckney St 4055, 78723 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4435","FALSE","WMEEJ3BA5FK799380","austin",-97.7031,30.29253,0,2015-12-05 22:15:36
"153","Comal St 1106, 78702 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4367","FALSE","WMEEJ3BA4FK799757","austin",-97.72447,30.27032,0,2015-12-05 22:15:36
"154","Red River St 631, 78701 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4387","FALSE","WMEEJ3BA9FK799480","austin",-97.73691,30.2671,0,2015-12-05 22:15:36
"155","Mueller Blvd 4638, 78723 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9197","FALSE","WMEEJ3BA8EK734506","austin",-97.70697,30.29949,0,2015-12-05 22:15:36
"156","E 8th St 1603, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FHB 2846","FALSE","WMEEJ3BA0FK801939","austin",-97.72549,30.26473,0,2015-12-05 22:15:36
"157","Woodbury Dr 3788, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8628","FALSE","WMEEJ3BA8FK802370","austin",-97.75994,30.22489,0,2015-12-05 22:15:36
"158","E 5th St 843, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4433","FALSE","WMEEJ3BAXFK799391","austin",-97.73422,30.26467,0,2015-12-05 22:15:36
"159","San Pedro St 2806, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4388","FALSE","WMEEJ3BA2FK799420","austin",-97.74582,30.29362,0,2015-12-05 22:15:36
"160","Little John Ln 2506, 78704 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4377","FALSE","WMEEJ3BA6FK800035","austin",-97.74874,30.23504,0,2015-12-05 22:15:36
"161","E 6th St 1039, 78702 Austin",NA,"CE","UNACCEPTABLE",72,"UNACCEPTABLE","FJC 9790","FALSE","WMEEJ3BA5FK802066","austin",-97.73213,30.26491,0,2015-12-05 22:15:36
"162","Kramer Station - Brockton Dr",NA,"CE","GOOD",100,"GOOD","GGG 3721","FALSE","WMEEJ3BAXFK801334","austin",-97.71756,30.39338,0,2015-12-05 22:15:36
"163","Dean Keaton and Whitis",NA,"CE","GOOD",15,"GOOD","FHB 1333","FALSE","WMEEJ3BA6FK800603","austin",-97.74003,30.28978,0,2015-12-05 22:15:36
"164","Rosedale Ave 3918, 78756 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2834","FALSE","WMEEJ3BA5FK802021","austin",-97.74653,30.30949,0,2015-12-05 22:15:36
"165","Adam L Chapa Sr St 156, 78702 Austin",NA,"CE","GOOD",87,"GOOD","CZS 9752","FALSE","WMEEJ3BA3EK748958","austin",-97.72345,30.25729,0,2015-12-05 22:15:36
"166","E 5th St 703, 78701 Austin",NA,"CE","GOOD",75,"GOOD","FHB 0205","FALSE","WMEEJ3BA9FK802183","austin",-97.73633,30.2652,0,2015-12-05 22:15:36
"167","Hampton Rd 3296, 78705 Austin",NA,"CE","GOOD",96,"GOOD","FJC 9938","FALSE","WMEEJ3BA3FK801871","austin",-97.72732,30.293,0,2015-12-05 22:15:36
"168","Comal St 662, 78702 Austin",NA,"CE","GOOD",42,"GOOD","FJC 9935","FALSE","WMEEJ3BAXFK801690","austin",-97.7263,30.26366,0,2015-12-05 22:15:36
"169","Angelina St 1124, 78702 Austin",NA,"CE","GOOD",90,"GOOD","CZS 9754","FALSE","WMEEJ3BA0EK748061","austin",-97.72456,30.26824,0,2015-12-05 22:15:36
"170","The Parking Spot",NA,"CE","UNACCEPTABLE",60,"GOOD","CSG 1540","FALSE","WMEEJ3BA8EK733842","austin",-97.67598,30.22049,0,2015-12-05 22:15:36
"171","Sylvan Dr 1618, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9936","FALSE","WMEEJ3BA2FK801781","austin",-97.73562,30.24053,0,2015-12-05 22:15:36
"172","Chicon St 160, 78702 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0245","FALSE","WMEEJ3BA6FK800908","austin",-97.72432,30.25771,0,2015-12-05 22:15:36
"173","Red River St 2415, 78705 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9779","FALSE","WMEEJ3BA0FK802847","austin",-97.72743,30.28531,0,2015-12-05 22:15:36
"174","One Texas Center",NA,"CE","GOOD",18,"GOOD","FHB 2845","FALSE","WMEEJ3BA4FK801863","austin",-97.74942,30.25811,0,2015-12-05 22:15:36
"175","Kingsbury St 1104, 78703 Austin",NA,"CE","GOOD",30,"UNACCEPTABLE","CSF 8923","FALSE","WMEEJ3BA0EK734600","austin",-97.75148,30.28093,0,2015-12-05 22:15:36
"176","Webberville Rd 2422, 78702 Austin",NA,"CE","GOOD",75,"GOOD","FGZ 8812","FALSE","WMEEJ3BA9FK802345","austin",-97.71418,30.26308,0,2015-12-05 22:15:36
"177","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4422","FALSE","WMEEJ3BA5FK799802","austin",-97.67598,30.22049,0,2015-12-05 22:15:36
"178","Kingsbury St 1221, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439","FALSE","WMEEJ3BA8FK799261","austin",-97.75252,30.28128,0,2015-12-05 22:15:36
"179","Travis Heights Blvd 2075, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2862","FALSE","WMEEJ3BA1FK802274","austin",-97.74449,30.23917,0,2015-12-05 22:15:36
"180","Angelina St 1104, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8813","FALSE","WMEEJ3BA8FK802417","austin",-97.72483,30.26774,0,2015-12-05 22:15:36
"181","San Jacinto Blvd 1228, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255","FALSE","WMEEJ3BA2AK417878","austin",-97.73813,30.27373,0,2015-12-05 22:15:36
"182","Kirkwood Rd 1515, 78722 Austin",NA,"CE","GOOD",30,"GOOD","FFD 6224","FALSE","WMEEJ3BA6FK801606","austin",-97.71422,30.29476,0,2015-12-05 22:15:36
"183","Patterson Ave 662, 78703 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9929","FALSE","WMEEJ3BA0FK801293","austin",-97.76603,30.27735,0,2015-12-05 22:15:36
"184","Stark St 803, 78756 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","FHB 2858","FALSE","WMEEJ3BA3FK801966","austin",-97.72684,30.32565,0,2015-12-05 22:15:36
"185","Pruett St 2357, 78703 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 8803","FALSE","WMEEJ3BA5FK801483","austin",-97.77217,30.28156,0,2015-12-05 22:15:36
"186","Easy Wind Dr, 78752 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0246","FALSE","WMEEJ3BA4FK802043","austin",-97.71855,30.33956,0,2015-12-05 22:15:36
"187","Garden Villa Ln 3764, 78704 Austin",NA,"CE","GOOD",84,"GOOD","CSG 1099","FALSE","WMEEJ3BA5EK749142","austin",-97.77309,30.23102,0,2015-12-05 22:15:36
"188","Nelray Blvd 531, 78751 Austin",NA,"CE","GOOD",96,"GOOD","CZT 1026","FALSE","WMEEJ3BA8EK748230","austin",-97.72522,30.32146,0,2015-12-05 22:15:36
"189","Crossing Pl, 78741 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2860","FALSE","WMEEJ3BA3FK802079","austin",-97.71133,30.24052,0,2015-12-05 22:15:36
"190","Pedernales St 86, 78702 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2863","FALSE","WMEEJ3BA3FK802325","austin",-97.71731,30.25326,0,2015-12-05 22:15:36
"191","Onion St 624, 78702 Austin",NA,"CE","GOOD",57,"GOOD","CZT 0919","FALSE","WMEEJ3BA3EK748832","austin",-97.72746,30.26365,0,2015-12-05 22:15:36
"192","Timbercreek Apartments",NA,"CE","GOOD",42,"GOOD","FFD 7840","FALSE","WMEEJ3BA2FK803210","austin",-97.75159,30.25617,0,2015-12-05 22:15:36
"193","E 2nd St 1982, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4364","FALSE","WMEEJ3BA5FK799606","austin",-97.72332,30.25776,0,2015-12-05 22:15:36
"194","E 6th St 663, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CYL 4629","FALSE","WMEEJ3BA6EK748789","austin",-97.73652,30.26628,0,2015-12-05 22:15:36
"195","Josephine St 796, 78704 Austin",NA,"CE","GOOD",63,"GOOD","FJC 9926","FALSE","WMEEJ3BA2FK801196","austin",-97.76111,30.25813,0,2015-12-05 22:15:36
"196","Wickersham Ln 2213, 78741 Austin",NA,"CE","GOOD",36,"GOOD","FHB 2827","FALSE","WMEEJ3BA9FK802670","austin",-97.72119,30.22967,0,2015-12-05 22:15:36
"197","Campbell St 544, 78703 Austin",NA,"CE","GOOD",24,"GOOD","FGZ 8800","FALSE","WMEEJ3BA1FK801576","austin",-97.7645,30.27529,0,2015-12-05 22:15:36
"198","Gibson St W 1143, 78704 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4487","FALSE","WMEEJ3BA8FK803020","austin",-97.76145,30.25456,0,2015-12-05 22:15:36
"199","Stark St 811, 78756 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4423","FALSE","WMEEJ3BA5FK799685","austin",-97.72725,30.32585,0,2015-12-05 22:15:36
"200","Medina St 628, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8678","FALSE","WMEEJ3BA7FK802036","austin",-97.73141,30.26505,0,2015-12-05 22:15:36
"201","Longview St 2538, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4369","FALSE","WMEEJ3BA7FK799204","austin",-97.75064,30.29037,0,2015-12-05 22:15:36
"202","Humming Bird Ln 5576, 78745 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8846","FALSE","WMEEJ3BA4FK802883","austin",-97.77846,30.20737,0,2015-12-05 22:15:36
"203","Capitol Metro Headquarters",NA,"CE","GOOD",33,"GOOD","FBV 4436","FALSE","WMEEJ3BA9FK799317","austin",-97.7099,30.25625,0,2015-12-05 22:15:36
"204","Garden St 2057, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4429","FALSE","WMEEJ3BA3FK799474","austin",-97.7238,30.25364,0,2015-12-05 22:15:36
"205","Lamar Square Dr 1355, 78704 Austin",NA,"CE","GOOD",87,"GOOD","CZS 9749","FALSE","WMEEJ3BA2EK748112","austin",-97.76361,30.25403,0,2015-12-05 22:15:36
"206","The Canopy",NA,"CE","GOOD",51,"GOOD","FBV 4360","FALSE","WMEEJ3BA0FK799920","austin",-97.69811,30.26199,0,2015-12-05 22:15:36
"207","E 3rd St 648, 78701 Austin",NA,"CE","GOOD",57,"GOOD","CZT 0935","FALSE","WMEEJ3BAXEK748343","austin",-97.73756,30.26355,0,2015-12-05 22:15:36
"208","Shore District Dr 1386, 78741 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4368","FALSE","WMEEJ3BA8FK799213","austin",-97.72749,30.24371,0,2015-12-05 22:15:36
"209","Manor Rd 2370, 78722 Austin",NA,"CE","GOOD",42,"GOOD","CSG 1543","FALSE","WMEEJ3BA7EK734643","austin",-97.7173,30.28482,0,2015-12-05 22:15:36
"210","E 40th St 904, 78751 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","FGZ 8615","FALSE","WMEEJ3BA8FK802384","austin",-97.7224,30.29851,0,2015-12-05 22:15:36
"211","Simond Ave 1909, 78723 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8810","FALSE","WMEEJ3BAXFK802189","austin",-97.70435,30.29689,0,2015-12-05 22:15:36
"212","Annie St W 447, 78704 Austin",NA,"CE","GOOD",93,"GOOD","CSF 9064","FALSE","WMEEJ3BA2EK733819","austin",-97.7545,30.247,0,2015-12-05 22:15:36
"213","S 2nd St 1152, 78704 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4393","FALSE","WMEEJ3BA2FK799241","austin",-97.75427,30.25353,0,2015-12-05 22:15:36
"214","The Canopy",NA,"CE","GOOD",57,"GOOD","FHB 2839","FALSE","WMEEJ3BA0FK801603","austin",-97.69811,30.26199,0,2015-12-05 22:15:36
"215","Town Lake Cir 2381, 78741 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2841","FALSE","WMEEJ3BA3FK800946","austin",-97.72317,30.23896,0,2015-12-05 22:15:36
"216","Powell St 550, 78703 Austin",NA,"CE","GOOD",75,"GOOD","FHB 2870","FALSE","WMEEJ3BA0FK802654","austin",-97.76231,30.27406,0,2015-12-05 22:15:36
"217","E Oltorf St 4944, 78741 Austin",NA,"CE","UNACCEPTABLE",36,"UNACCEPTABLE","CSG 2238","FALSE","WMEEJ3BA1EK734993","austin",-97.7215,30.223,0,2015-12-05 22:15:36
"218","Timbercreek Apartments",NA,"CE","GOOD",72,"GOOD","CSF 9066","FALSE","WMEEJ3BA9EK733235","austin",-97.75159,30.25617,0,2015-12-05 22:15:36
"219","Stassney Woods - 1800 E Stassney Lane - 2 Spaces",NA,"CE","GOOD",100,"GOOD","FBV 4467","FALSE","WMEEJ3BA7FK801727","austin",-97.76107,30.19734,0,2015-12-05 22:15:36
"220","Lamar Square Dr 1352, 78704 Austin",NA,"CE","GOOD",63,"GOOD","CZT 0995","FALSE","WMEEJ3BA8EK748163","austin",-97.76461,30.25442,0,2015-12-05 22:15:36
"221","Angelina St 1158, 78702 Austin",NA,"CE","GOOD",45,"GOOD","CZT 0922","FALSE","WMEEJ3BA0EK748416","austin",-97.72449,30.26954,0,2015-12-05 22:15:36
"222","Woodrow Ave 5774, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2843","FALSE","WMEEJ3BA3FK801840","austin",-97.73237,30.32971,0,2015-12-05 22:15:36
"223","Alvin, 78703 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4427","FALSE","WMEEJ3BA0FK799514","austin",-97.77453,30.27954,0,2015-12-05 22:15:36
"224","Robbins Pl 1972, 78705 Austin",NA,"CE","GOOD",66,"GOOD","CZT 1029","FALSE","WMEEJ3BA8EK748373","austin",-97.74937,30.28513,0,2015-12-05 22:15:36
"225","Glendale Pl 2176, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FHB 2854","FALSE","WMEEJ3BA4FK800020","austin",-97.74336,30.23686,0,2015-12-05 22:15:36
"226","Lambie St 727, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4492","FALSE","WMEEJ3BA8FK802630","austin",-97.73829,30.25648,0,2015-12-05 22:15:36
"227","East Ave 72, 78701 Austin",NA,"CE","GOOD",54,"GOOD","CZT 0916","FALSE","WMEEJ3BA5EK748332","austin",-97.73778,30.25858,0,2015-12-05 22:15:36
"228","Newning Ave 1078, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8625","FALSE","WMEEJ3BA2FK802588","austin",-97.74439,30.253,0,2015-12-05 22:15:36
"229","Oltorf St W 1277, 78704 Austin",NA,"CE","GOOD",42,"GOOD","FJC 9937","FALSE","WMEEJ3BA3FK801790","austin",-97.76923,30.24532,0,2015-12-05 22:15:36
"230","W 30th St 535, 78705 Austin",NA,"CE","GOOD",100,"GOOD","CZT 1027","FALSE","WMEEJ3BA9EK748267","austin",-97.74149,30.2962,0,2015-12-05 22:15:36
"231","Garden St 2253, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CZT 0921","FALSE","WMEEJ3BA1EK748814","austin",-97.72123,30.25277,0,2015-12-05 22:15:36
"232","E 11th St 1493, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4371","FALSE","WMEEJ3BAXFK798502","austin",-97.72507,30.26764,0,2015-12-05 22:15:36
"233","Crestview Station",NA,"CE","GOOD",33,"GOOD","FHB 1331","FALSE","WMEEJ3BA8FK801171","austin",-97.71947,30.33886,0,2015-12-05 22:15:36
"234","Randolph Rd 3444, 78722 Austin",NA,"CE","GOOD",27,"GOOD","FHB 1332","FALSE","WMEEJ3BAXFK801057","austin",-97.71138,30.28706,0,2015-12-05 22:15:36
"235","Oakmont Blvd 3476, 78703 Austin",NA,"CE","GOOD",18,"GOOD","FGZ 8809","FALSE","WMEEJ3BA8FK802093","austin",-97.75442,30.30826,0,2015-12-05 22:15:36
"236","Crestview Station",NA,"CE","GOOD",27,"GOOD","CSG 1542","FALSE","WMEEJ3BA2EK733240","austin",-97.71947,30.33886,0,2015-12-05 22:15:36
"237","Jones Rd 1975, 78745 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0243","FALSE","WMEEJ3BA2FK799983","austin",-97.79388,30.22063,0,2015-12-05 22:15:36
"238","Parkwood Rd 4442, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 9137","FALSE","WMEEJ3BA1FK802176","austin",-97.71207,30.30092,0,2015-12-05 22:15:36
"239","Arpdale St 2463, 78704 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4382","FALSE","WMEEJ3BA8FK799325","austin",-97.78231,30.25054,0,2015-12-05 22:15:36
"240","The Parking Spot",NA,"CE","UNACCEPTABLE",15,"GOOD","FJC 9782","FALSE","WMEEJ3BA4FK802690","austin",-97.67598,30.22049,0,2015-12-05 22:15:36
"241","Red River St 1444, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FGZ 8804","FALSE","WMEEJ3BA6FK800374","austin",-97.73516,30.27514,0,2015-12-05 22:15:36
"242","Valleyridge Cir 1447, 78704 Austin",NA,"CE","GOOD",87,"GOOD","FFD 7841","FALSE","WMEEJ3BA6FK803145","austin",-97.77805,30.23366,0,2015-12-05 22:15:36
"243","Valley View Rd 3976, 78704 Austin",NA,"CE","GOOD",33,"UNACCEPTABLE","FHB 2898","FALSE","WMEEJ3BA3FK799989","austin",-97.78408,30.23249,0,2015-12-05 22:15:36
"244","La Casa Dr 2309, 78704 Austin",NA,"CE","GOOD",18,"GOOD","FHB 1334","FALSE","WMEEJ3BAXFK800541","austin",-97.78225,30.2488,0,2015-12-05 22:15:36
"245","Baylor St 474, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4370","FALSE","WMEEJ3BAXFK798967","austin",-97.7561,30.27069,0,2015-12-05 22:15:36
"246","Willow Hill Dr 2400, 78741 Austin",NA,"CE","GOOD",87,"GOOD","CSF 9072","FALSE","WMEEJ3BA5EK734575","austin",-97.72598,30.23378,0,2015-12-05 22:15:36
"247","E 2nd St 1708, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FGZ 8689","FALSE","WMEEJ3BAXFK802161","austin",-97.72613,30.25877,0,2015-12-05 22:15:36
"248","E 9th St 2464, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2840","FALSE","WMEEJ3BA4FK801815","austin",-97.71503,30.26465,0,2015-12-05 22:15:36
"249","Ullrich Ave 1556, 78756 Austin",NA,"CE","GOOD",45,"GOOD","CZS 9746","FALSE","WMEEJ3BA2EK748448","austin",-97.73453,30.33171,0,2015-12-05 22:15:36
"250","Treadwell St 1252, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4638","FALSE","WMEEJ3BA7EK748932","austin",-97.76101,30.25591,0,2015-12-05 22:15:36
"251","S 1st St 722, 78704 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4424","FALSE","WMEEJ3BA1FK799635","austin",-97.75185,30.25594,0,2015-12-05 22:15:36
"252","Skyway Cir 2874, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2859","FALSE","WMEEJ3BA4FK801975","austin",-97.7828,30.2448,0,2015-12-05 22:15:36
"253","Dean Keaton and Whitis",NA,"CE","GOOD",33,"GOOD","CK9 T292","FALSE","WMEEJ3BA0AK417619","austin",-97.74003,30.28978,0,2015-12-05 22:15:36
"254","W St Johns Ave 885, 78752 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8687","FALSE","WMEEJ3BA5FK802746","austin",-97.7192,30.33994,0,2015-12-05 22:15:36
"255","W Ben White Blvd 2008, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9932","FALSE","WMEEJ3BA0FK801441","austin",-97.78819,30.23065,0,2015-12-05 22:15:36
"256","San Antonio St 1240, 78701 Austin",NA,"CE","GOOD",48,"GOOD","CZT 1031","FALSE","WMEEJ3BA3EK748152","austin",-97.74495,30.27565,0,2015-12-05 22:15:36
"257","The Parking Spot",NA,"CE","GOOD",45,"GOOD","FBV 4475","FALSE","WMEEJ3BA0FK803125","austin",-97.67598,30.22049,0,2015-12-05 22:15:36
"258","Shore District Dr 1422, 78741 Austin",NA,"CE","GOOD",81,"GOOD","FHB 1330","FALSE","WMEEJ3BA9FK801664","austin",-97.72817,30.24397,0,2015-12-05 22:15:36
"259","Harris Ave 727, 78705 Austin",NA,"CE","GOOD",72,"GOOD","CZT 0917","FALSE","WMEEJ3BA2EK748093","austin",-97.72858,30.29468,0,2015-12-05 22:15:36
"260","E 48 1/2 St 977, 78751 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2855","FALSE","WMEEJ3BA8FK800487","austin",-97.71418,30.30772,0,2015-12-05 22:15:36
"261","Gibson St W 1023, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4380","FALSE","WMEEJ3BA7FK799283","austin",-97.75892,30.2536,0,2015-12-05 22:15:36
"262","S Pleasant Valley Rd 1828, 78741 Austin",NA,"CE","GOOD",45,"GOOD","CK9 T264","FALSE","WMEEJ3BAXAK417420","austin",-97.7223,30.23571,0,2015-12-05 22:15:36
"263","Grooms St 3232, 78705 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2842","FALSE","WMEEJ3BA8FK800800","austin",-97.73463,30.296,0,2015-12-05 22:15:36
"264","One Highland Center",NA,"CE","GOOD",93,"GOOD","FJC 9933","FALSE","WMEEJ3BAXFK801558","austin",-97.71164,30.32867,0,2015-12-05 22:15:36
"265","Hardrock Canyon Apartments",NA,"CE","GOOD",90,"GOOD","FGZ 8811","FALSE","WMEEJ3BAXFK802287","austin",-97.75122,30.39674,0,2015-12-05 22:15:36
"266","E 51st St 1225, 78723 Austin",NA,"CE","GOOD",48,"GOOD","CZS 9744","FALSE","WMEEJ3BA2EK748224","austin",-97.70792,30.30788,0,2015-12-05 22:15:36
"267","Palma Plz 1586, 78703 Austin",NA,"CE","UNACCEPTABLE",27,"GOOD","FGZ 8611","FALSE","WMEEJ3BA0FK800323","austin",-97.75778,30.28234,0,2015-12-05 22:15:36
"268","W 31 1/2 St 655, 78705 Austin",NA,"CE","GOOD",36,"GOOD","FGZ 8613","FALSE","WMEEJ3BA0FK801357","austin",-97.74187,30.29872,0,2015-12-05 22:15:36
"269","Cromwell Cir 2376, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FGZ 8627","FALSE","WMEEJ3BA4FK802477","austin",-97.71922,30.22676,0,2015-12-05 22:15:36
"270","Burnet Rd 4256, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8801","FALSE","WMEEJ3BA8FK801526","austin",-97.74345,30.31247,0,2015-12-05 22:15:36
"271","Campbell St 576, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2833","FALSE","WMEEJ3BA7FK802263","austin",-97.7644,30.27563,0,2015-12-05 22:15:36
"272","E 3rd St 1262, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CSF 9062","FALSE","WMEEJ3BA7EK733718","austin",-97.73107,30.26152,0,2015-12-05 22:15:36
"273","Chicon St 1923, 78722 Austin",NA,"CE","UNACCEPTABLE",33,"UNACCEPTABLE","CZT 0996","FALSE","WMEEJ3BA9EK748575","austin",-97.72117,30.28005,0,2015-12-05 22:15:36
"274","E Riverside Dr 2347, 78741 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","FBV 4472","FALSE","WMEEJ3BA5FK802617","austin",-97.72573,30.23596,0,2015-12-05 22:15:36
"275","E 3rd St 158, 78701 Austin",NA,"CE","GOOD",63,"GOOD","CZT 1028","FALSE","WMEEJ3BA5EK748105","austin",-97.74292,30.26544,0,2015-12-05 22:15:36
"276","E 7th St 1117, 78702 Austin",NA,"CE","GOOD",36,"GOOD","FHB 1676","FALSE","WMEEJ3BA6FK802724","austin",-97.73043,30.26538,0,2015-12-05 22:15:36
"277","E 26th St 882, 78705 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4372","FALSE","WMEEJ3BA2FK798591","austin",-97.72764,30.28766,0,2015-12-05 22:15:36
"278","Shoal Creek Blvd 4544, 78756 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4366","FALSE","WMEEJ3BA0FK799741","austin",-97.7457,30.31803,0,2015-12-05 22:15:36
"279","E 30th St 349, 78705 Austin",NA,"CE","GOOD",21,"GOOD","CSG 1518","FALSE","WMEEJ3BA3EK734896","austin",-97.73543,30.29263,0,2015-12-05 22:15:36
"280","Rainey St 50, 78701 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1033","FALSE","WMEEJ3BA9EK748513","austin",-97.7394,30.25718,0,2015-12-05 22:15:36
"281","W 7th St 283, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2830","FALSE","WMEEJ3BAXFK800670","austin",-97.74474,30.26949,0,2015-12-05 22:15:36
"282","Hart Ln 7236, 78731 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4430","FALSE","WMEEJ3BA3FK799460","austin",-97.75513,30.35687,0,2015-12-05 22:15:36
"283","E 32nd St 1411, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8677","FALSE","WMEEJ3BA1FK801948","austin",-97.71965,30.28809,0,2015-12-05 22:15:36
"284","Waller St 668, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FHB 1328","FALSE","WMEEJ3BA0FK801701","austin",-97.73026,30.26507,0,2015-12-05 22:15:36
"285","Nueces St 360, 78701 Austin",NA,"CE","GOOD",30,"GOOD","FGZ 8621","FALSE","WMEEJ3BA3FK802843","austin",-97.74934,30.26745,0,2015-12-05 22:15:36
"286","E 11th St 1487, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9069","FALSE","WMEEJ3BA7EK733766","austin",-97.72514,30.26766,0,2015-12-05 22:20:37
"287","E 1st St 2384, 78702 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4383","FALSE","WMEEJ3BAXFK799407","austin",-97.71775,30.25513,0,2015-12-05 22:20:37
"288","The Enclave - 1005 W Stassney Lane - 2 Spaces",NA,"CE","GOOD",100,"GOOD","FBV 4428","FALSE","WMEEJ3BA3FK799491","austin",-97.78589,30.2098,0,2015-12-05 22:20:37
