"","lat","lon","name"
"607",30.2415,-97.76006,"FBV 4428"
"608",30.24178,-97.7599,"FBV 4428"
"609",30.24196,-97.75977,"FBV 4428"
"610",30.24213,-97.75962,"FBV 4428"
"611",30.24232,-97.75933,"FBV 4428"
"612",30.24245,-97.75914,"FBV 4428"
"613",30.2426,-97.75896,"FBV 4428"
"614",30.24277,-97.7588,"FBV 4428"
"615",30.24331,-97.75844,"FBV 4428"
"616",30.24447,-97.7577,"FBV 4428"
"617",30.24565,-97.75694,"FBV 4428"
"618",30.24656,-97.75635,"FBV 4428"
"619",30.24745,-97.75583,"FBV 4428"
"620",30.24947,-97.75514,"FBV 4428"
"621",30.25035,-97.75481,"FBV 4428"
"622",30.25117,-97.75446,"FBV 4428"
"623",30.25196,-97.7541,"FBV 4428"
"624",30.25278,-97.75358,"FBV 4428"
"625",30.25466,-97.75232,"FBV 4428"
"626",30.25559,-97.75173,"FBV 4428"
"627",30.2564,-97.75123,"FBV 4428"
"628",30.25795,-97.75031,"FBV 4428"
"629",30.25839,-97.75009,"FBV 4428"
"630",30.25857,-97.75069,"FBV 4428"
"631",30.25892,-97.75164,"FBV 4428"
"632",30.25957,-97.75348,"FBV 4428"
"633",30.26028,-97.75554,"FBV 4428"
"634",30.26039,-97.7559,"FBV 4428"
"635",30.2605,-97.75652,"FBV 4428"
"636",30.26067,-97.75743,"FBV 4428"
"637",30.26076,-97.75802,"FBV 4428"
"638",30.26091,-97.75818,"FBV 4428"
"639",30.26102,-97.75827,"FBV 4428"
"640",30.26113,-97.75829,"FBV 4428"
"641",30.26126,-97.7583,"FBV 4428"
"642",30.26134,-97.75827,"FBV 4428"
"643",30.26147,-97.75823,"FBV 4428"
"644",30.26182,-97.75807,"FBV 4428"
"645",30.26263,-97.75777,"FBV 4428"
"646",30.26292,-97.75767,"FBV 4428"
"647",30.26405,-97.75721,"FBV 4428"
"648",30.26453,-97.75706,"FBV 4428"
"649",30.26466,-97.75701,"FBV 4428"
"650",30.26485,-97.75694,"FBV 4428"
"651",30.26496,-97.75694,"FBV 4428"
"652",30.265,-97.75693,"FBV 4428"
"653",30.26503,-97.75691,"FBV 4428"
"654",30.26644,-97.75634,"FBV 4428"
"655",30.2666,-97.75627,"FBV 4428"
"656",30.26697,-97.7561,"FBV 4428"
"657",30.26708,-97.75604,"FBV 4428"
"658",30.26714,-97.75597,"FBV 4428"
"659",30.26716,-97.75595,"FBV 4428"
"660",30.26775,-97.7557,"FBV 4428"
"661",30.26902,-97.75513,"FBV 4428"
"662",30.2691,-97.7551,"FBV 4428"
"663",30.27016,-97.75462,"FBV 4428"
"664",30.27065,-97.75444,"FBV 4428"
"665",30.27113,-97.7542,"FBV 4428"
"666",30.27154,-97.75399,"FBV 4428"
"667",30.27182,-97.75472,"FBV 4428"
"668",30.27209,-97.75542,"FBV 4428"
"669",30.27186,-97.75554,"FBV 4428"
"670",30.27241,-97.73985,"CSG 1541"
"671",30.27206,-97.73865,"CSG 1541"
"672",30.27175,-97.73762,"CSG 1541"
"673",30.27148,-97.73663,"CSG 1541"
"674",30.27106,-97.73505,"CSG 1541"
"675",30.27071,-97.73383,"CSG 1541"
"676",30.27056,-97.73329,"CSG 1541"
"677",30.26893,-97.73392,"CSG 1541"
"678",30.26772,-97.73436,"CSG 1541"
"679",30.26654,-97.73478,"CSG 1541"
"680",30.26572,-97.73509,"CSG 1541"
"681",30.26567,-97.73507,"CSG 1541"
"682",30.2651,-97.73516,"CSG 1541"
"683",30.26441,-97.73528,"CSG 1541"
"684",30.26431,-97.73524,"CSG 1541"
"685",30.26419,-97.73527,"CSG 1541"
"686",30.26387,-97.73539,"CSG 1541"
"687",30.26345,-97.73556,"CSG 1541"
"688",30.26324,-97.73565,"CSG 1541"
"689",30.26238,-97.73605,"CSG 1541"
"690",30.26134,-97.73649,"CSG 1541"
"691",30.26103,-97.73661,"CSG 1541"
"692",30.26006,-97.73694,"CSG 1541"
"693",30.25964,-97.73706,"CSG 1541"
"694",30.25922,-97.73715,"CSG 1541"
"695",30.25865,-97.73723,"CSG 1541"
"696",30.25788,-97.73726,"CSG 1541"
"697",30.25731,-97.73723,"CSG 1541"
"698",30.25713,-97.73721,"CSG 1541"
"699",30.25549,-97.73696,"CSG 1541"
"700",30.25407,-97.7367,"CSG 1541"
"701",30.25249,-97.73636,"CSG 1541"
"702",30.25207,-97.73627,"CSG 1541"
"703",30.25171,-97.73619,"CSG 1541"
"704",30.24989,-97.7358,"CSG 1541"
"705",30.24791,-97.73539,"CSG 1541"
"706",30.24789,-97.73538,"CSG 1541"
"707",30.24642,-97.73507,"CSG 1541"
"708",30.24605,-97.73517,"CSG 1541"
"709",30.24556,-97.73524,"CSG 1541"
"710",30.24531,-97.73531,"CSG 1541"
"711",30.24502,-97.73534,"CSG 1541"
"712",30.24458,-97.73541,"CSG 1541"
"713",30.24433,-97.73547,"CSG 1541"
"714",30.24384,-97.73564,"CSG 1541"
"715",30.24291,-97.73613,"CSG 1541"
"716",30.24224,-97.73659,"CSG 1541"
"717",30.24154,-97.7371,"CSG 1541"
"718",30.24106,-97.7374,"CSG 1541"
"719",30.24098,-97.73722,"CSG 1541"
"720",30.24089,-97.73702,"CSG 1541"
"721",30.24081,-97.73685,"CSG 1541"
"722",30.24057,-97.73641,"CSG 1541"
"723",30.24045,-97.73634,"CSG 1541"
"724",30.23992,-97.73615,"CSG 1541"
"725",30.23978,-97.73607,"CSG 1541"
"726",30.23968,-97.73596,"CSG 1541"
"727",30.23959,-97.73582,"CSG 1541"
"728",30.23929,-97.73524,"CSG 1541"
"729",30.23817,-97.73298,"CSG 1541"
"730",30.23776,-97.73212,"CSG 1541"
"731",30.23756,-97.73121,"CSG 1541"
"732",30.2374,-97.73082,"CSG 1541"
"733",30.23715,-97.73049,"CSG 1541"
"734",30.23682,-97.73006,"CSG 1541"
"735",30.23647,-97.72937,"CSG 1541"
"736",30.23603,-97.72865,"CSG 1541"
"737",30.23576,-97.72807,"CSG 1541"
"738",30.23542,-97.72737,"CSG 1541"
"739",30.23437,-97.72803,"CSG 1541"
"740",30.23244,-97.72926,"CSG 1541"
"741",30.23141,-97.7299,"CSG 1541"
"742",30.23119,-97.72944,"CSG 1541"
"743",30.23119,-97.72944,"CSG 1541"
"744",30.23141,-97.7299,"CSG 1541"
"745",30.23244,-97.72926,"CSG 1541"
"746",30.23669,-97.72657,"CSG 1541"
"747",30.23751,-97.72602,"CSG 1541"
"748",30.23755,-97.72598,"CSG 1541"
"749",30.23758,-97.72595,"CSG 1541"
"750",30.23763,-97.72587,"CSG 1541"
"751",30.23764,-97.72582,"CSG 1541"
"752",30.23771,-97.7256,"CSG 1541"
"753",30.23843,-97.72584,"CSG 1541"
"754",30.23862,-97.72593,"CSG 1541"
"755",30.23882,-97.72602,"CSG 1541"
"756",30.2393,-97.72626,"CSG 1541"
"757",30.23959,-97.72644,"CSG 1541"
"758",30.23984,-97.72665,"CSG 1541"
"759",30.24048,-97.72715,"CSG 1541"
"760",30.24154,-97.72799,"CSG 1541"
"761",30.24276,-97.72889,"CSG 1541"
"762",30.24405,-97.72981,"CSG 1541"
"763",30.24477,-97.73032,"CSG 1541"
"764",30.24513,-97.73056,"CSG 1541"
"765",30.24546,-97.73085,"CSG 1541"
"766",30.24575,-97.73116,"CSG 1541"
"767",30.24656,-97.73219,"CSG 1541"
"768",30.24743,-97.73335,"CSG 1541"
"769",30.24765,-97.7338,"CSG 1541"
"770",30.24769,-97.73391,"CSG 1541"
"771",30.24772,-97.73393,"CSG 1541"
"772",30.24775,-97.73397,"CSG 1541"
"773",30.24788,-97.73444,"CSG 1541"
"774",30.24799,-97.73465,"CSG 1541"
"775",30.24816,-97.73482,"CSG 1541"
"776",30.24835,-97.73493,"CSG 1541"
"777",30.24856,-97.73503,"CSG 1541"
"778",30.24895,-97.73516,"CSG 1541"
"779",30.24906,-97.73521,"CSG 1541"
"780",30.24919,-97.73524,"CSG 1541"
"781",30.24943,-97.73529,"CSG 1541"
"782",30.25132,-97.73573,"CSG 1541"
"783",30.25211,-97.7359,"CSG 1541"
"784",30.25237,-97.73595,"CSG 1541"
"785",30.25243,-97.73601,"CSG 1541"
"786",30.25249,-97.73603,"CSG 1541"
"787",30.2528,-97.73611,"CSG 1541"
"788",30.25339,-97.73631,"CSG 1541"
"789",30.25382,-97.73642,"CSG 1541"
"790",30.25424,-97.73652,"CSG 1541"
"791",30.25434,-97.7366,"CSG 1541"
"792",30.25514,-97.73675,"CSG 1541"
"793",30.25635,-97.73695,"CSG 1541"
"794",30.2571,-97.73703,"CSG 1541"
"795",30.25761,-97.73704,"CSG 1541"
"796",30.2582,-97.73701,"CSG 1541"
"797",30.25855,-97.73697,"CSG 1541"
"798",30.25924,-97.73682,"CSG 1541"
"799",30.26,-97.7366,"CSG 1541"
"800",30.26115,-97.73621,"CSG 1541"
"801",30.2617,-97.73603,"CSG 1541"
"802",30.26279,-97.73564,"CSG 1541"
"803",30.26411,-97.73515,"CSG 1541"
"804",30.26432,-97.73508,"CSG 1541"
"805",30.26439,-97.73497,"CSG 1541"
"806",30.26441,-97.73495,"CSG 1541"
"807",30.26454,-97.7349,"CSG 1541"
"808",30.26486,-97.73471,"CSG 1541"
"809",30.26536,-97.73433,"CSG 1541"
"810",30.26538,-97.73429,"CSG 1541"
"811",30.2654,-97.73425,"CSG 1541"
"812",30.26564,-97.73418,"CSG 1541"
"813",30.26575,-97.73452,"CSG 1541"
"814",30.26577,-97.7346,"CSG 1541"
"815",30.2658,-97.7347,"CSG 1541"
"816",30.26616,-97.73608,"CSG 1541"
"817",30.26648,-97.73719,"CSG 1541"
"818",30.26707,-97.73934,"CSG 1541"
"819",30.26895,-97.73867,"CSG 1541"
"820",30.26895,-97.73867,"CSG 1541"
"821",30.26895,-97.73867,"CSG 1541"
"822",30.26943,-97.73847,"CSG 1541"
"823",30.26989,-97.73831,"CSG 1541"
"824",30.2696,-97.7372,"CSG 1541"
"825",30.26898,-97.735,"CSG 1541"
"826",30.26867,-97.73401,"CSG 1541"
"827",30.26756,-97.73442,"CSG 1541"
"828",30.26682,-97.73468,"CSG 1541"
"829",30.26669,-97.7342,"CSG 1541"
"830",30.26637,-97.73318,"CSG 1541"
"831",30.26602,-97.73211,"CSG 1541"
"832",30.26534,-97.73009,"CSG 1541"
"833",30.26432,-97.72708,"CSG 1541"
"834",30.26396,-97.72611,"CSG 1541"
"835",30.26305,-97.72655,"CSG 1541"
"836",30.26217,-97.72696,"CSG 1541"
"837",30.26218,-97.72706,"CSG 1541"
"838",30.26226,-97.72731,"CSG 1541"
"839",30.26232,-97.72748,"CSG 1541"
"840",30.26232,-97.72748,"CSG 1541"
"841",30.26283,-97.72893,"CSG 1541"
"842",30.26302,-97.72882,"CSG 1541"
"843",30.26372,-97.7285,"CSG 1541"
"844",30.26441,-97.73051,"CSG 1541"
"845",30.26512,-97.73253,"CSG 1541"
"846",30.26564,-97.73418,"CSG 1541"
"847",30.26577,-97.7346,"CSG 1541"
"848",30.2658,-97.7347,"CSG 1541"
"849",30.26588,-97.73503,"CSG 1541"
"850",30.26572,-97.73509,"CSG 1541"
"851",30.26567,-97.73507,"CSG 1541"
"852",30.2651,-97.73516,"CSG 1541"
"853",30.26441,-97.73528,"CSG 1541"
"854",30.26431,-97.73524,"CSG 1541"
"855",30.26419,-97.73527,"CSG 1541"
"856",30.26387,-97.73539,"CSG 1541"
"857",30.26345,-97.73556,"CSG 1541"
"858",30.26324,-97.73565,"CSG 1541"
"859",30.26238,-97.73605,"CSG 1541"
"860",30.26134,-97.73649,"CSG 1541"
"861",30.26103,-97.73661,"CSG 1541"
"862",30.26006,-97.73694,"CSG 1541"
"863",30.25964,-97.73706,"CSG 1541"
"864",30.25922,-97.73715,"CSG 1541"
"865",30.25865,-97.73723,"CSG 1541"
"866",30.25788,-97.73726,"CSG 1541"
"867",30.25731,-97.73723,"CSG 1541"
"868",30.25713,-97.73721,"CSG 1541"
"869",30.25549,-97.73696,"CSG 1541"
"870",30.25407,-97.7367,"CSG 1541"
"871",30.25249,-97.73636,"CSG 1541"
"872",30.25207,-97.73627,"CSG 1541"
"873",30.25171,-97.73619,"CSG 1541"
"874",30.24791,-97.73539,"CSG 1541"
"875",30.24789,-97.73538,"CSG 1541"
"876",30.24642,-97.73507,"CSG 1541"
"877",30.24591,-97.73501,"CSG 1541"
"878",30.24526,-97.735,"CSG 1541"
"879",30.24495,-97.73503,"CSG 1541"
"880",30.24471,-97.73507,"CSG 1541"
"881",30.24425,-97.73518,"CSG 1541"
"882",30.24401,-97.73526,"CSG 1541"
"883",30.24349,-97.73549,"CSG 1541"
"884",30.24315,-97.73566,"CSG 1541"
"885",30.24277,-97.7359,"CSG 1541"
"886",30.24221,-97.73623,"CSG 1541"
"887",30.23995,-97.73759,"CSG 1541"
"888",30.23816,-97.73863,"CSG 1541"
"889",30.23807,-97.73879,"CSG 1541"
"890",30.23791,-97.73894,"CSG 1541"
"891",30.23748,-97.73932,"CSG 1541"
"892",30.23736,-97.73942,"CSG 1541"
"893",30.23734,-97.73947,"CSG 1541"
"894",30.23692,-97.73971,"CSG 1541"
"895",30.23567,-97.74045,"CSG 1541"
"896",30.23473,-97.74111,"CSG 1541"
"897",30.23385,-97.74165,"CSG 1541"
"898",30.23372,-97.74097,"CSG 1541"
"899",30.23362,-97.74048,"CSG 1541"
"900",30.23346,-97.73988,"CSG 1541"
"901",30.23333,-97.73947,"CSG 1541"
"902",30.23274,-97.73793,"CSG 1541"
"903",30.23232,-97.73694,"CSG 1541"
"904",30.23119,-97.73761,"CSG 1541"
"905",30.22994,-97.73847,"CSG 1541"
"906",30.2297,-97.73868,"CSG 1541"
"907",30.22957,-97.73883,"CSG 1541"
"908",30.22944,-97.73899,"CSG 1541"
"909",30.2293,-97.73914,"CSG 1541"
"910",30.22905,-97.7394,"CSG 1541"
"911",30.22872,-97.73964,"CSG 1541"
"912",30.22785,-97.74017,"CSG 1541"
"913",30.22776,-97.73998,"CSG 1541"
"914",30.35834,-97.75079,"FJC 9793"
"915",30.35838,-97.75061,"FJC 9793"
"916",30.35838,-97.75042,"FJC 9793"
"917",30.35834,-97.75015,"FJC 9793"
"918",30.35796,-97.74929,"FJC 9793"
"919",30.35732,-97.74768,"FJC 9793"
"920",30.35723,-97.74754,"FJC 9793"
"921",30.35709,-97.74743,"FJC 9793"
"922",30.35689,-97.74732,"FJC 9793"
"923",30.35679,-97.74716,"FJC 9793"
"924",30.3567,-97.74693,"FJC 9793"
"925",30.35647,-97.74702,"FJC 9793"
"926",30.35593,-97.74727,"FJC 9793"
"927",30.35533,-97.74759,"FJC 9793"
"928",30.35463,-97.748,"FJC 9793"
"929",30.35452,-97.74799,"FJC 9793"
"930",30.35376,-97.74832,"FJC 9793"
"931",30.35259,-97.74883,"FJC 9793"
"932",30.35249,-97.74881,"FJC 9793"
"933",30.35178,-97.74908,"FJC 9793"
"934",30.35165,-97.74913,"FJC 9793"
"935",30.35128,-97.74922,"FJC 9793"
"936",30.35048,-97.74937,"FJC 9793"
"937",30.3501,-97.74945,"FJC 9793"
"938",30.34921,-97.74973,"FJC 9793"
"939",30.34889,-97.74986,"FJC 9793"
"940",30.34653,-97.75098,"FJC 9793"
"941",30.34223,-97.75309,"FJC 9793"
"942",30.34046,-97.75394,"FJC 9793"
"943",30.33836,-97.75497,"FJC 9793"
"944",30.33786,-97.7552,"FJC 9793"
"945",30.3369,-97.75554,"FJC 9793"
"946",30.3366,-97.75562,"FJC 9793"
"947",30.3365,-97.75564,"FJC 9793"
"948",30.33628,-97.75568,"FJC 9793"
"949",30.33578,-97.75572,"FJC 9793"
"950",30.33476,-97.75576,"FJC 9793"
"951",30.33312,-97.7558,"FJC 9793"
"952",30.33241,-97.75583,"FJC 9793"
"953",30.32617,-97.75599,"FJC 9793"
"954",30.32602,-97.75601,"FJC 9793"
"955",30.32598,-97.75604,"FJC 9793"
"956",30.32592,-97.75606,"FJC 9793"
"957",30.32557,-97.75607,"FJC 9793"
"958",30.32518,-97.75608,"FJC 9793"
"959",30.32462,-97.75617,"FJC 9793"
"960",30.32398,-97.75621,"FJC 9793"
"961",30.32342,-97.75623,"FJC 9793"
"962",30.3232,-97.75627,"FJC 9793"
"963",30.32307,-97.75628,"FJC 9793"
"964",30.32287,-97.75633,"FJC 9793"
"965",30.32278,-97.75637,"FJC 9793"
"966",30.3227,-97.75646,"FJC 9793"
"967",30.32267,-97.75652,"FJC 9793"
"968",30.32262,-97.75683,"FJC 9793"
"969",30.32149,-97.75662,"FJC 9793"
"970",30.32138,-97.7565,"FJC 9793"
"971",30.32135,-97.7564,"FJC 9793"
"972",30.32131,-97.75627,"FJC 9793"
"973",30.3213,-97.75612,"FJC 9793"
"974",30.3213,-97.75562,"FJC 9793"
"975",30.32128,-97.75516,"FJC 9793"
"976",30.32121,-97.7549,"FJC 9793"
"977",30.32112,-97.7547,"FJC 9793"
"978",30.32113,-97.75463,"FJC 9793"
"979",30.32097,-97.75426,"FJC 9793"
"980",30.32056,-97.75347,"FJC 9793"
"981",30.32043,-97.75311,"FJC 9793"
"982",30.32041,-97.75287,"FJC 9793"
"983",30.32043,-97.75248,"FJC 9793"
"984",30.3203,-97.75214,"FJC 9793"
"985",30.3197,-97.75091,"FJC 9793"
"986",30.31893,-97.74935,"FJC 9793"
"987",30.31885,-97.74913,"FJC 9793"
"988",30.31852,-97.74831,"FJC 9793"
"989",30.31823,-97.74762,"FJC 9793"
"990",30.31786,-97.74689,"FJC 9793"
"991",30.31756,-97.74632,"FJC 9793"
"992",30.31731,-97.74562,"FJC 9793"
"993",30.31577,-97.74248,"FJC 9793"
"994",30.31535,-97.74161,"FJC 9793"
"995",30.31516,-97.74114,"FJC 9793"
"996",30.31403,-97.73874,"FJC 9793"
"997",30.31151,-97.74035,"FJC 9793"
"998",30.31044,-97.74107,"FJC 9793"
"999",30.31019,-97.74129,"FJC 9793"
"1000",30.31002,-97.74141,"FJC 9793"
"1001",30.31002,-97.74141,"FJC 9793"
"1002",30.30943,-97.74176,"FJC 9793"
"1003",30.30893,-97.74068,"FJC 9793"
"1004",30.30777,-97.74142,"FJC 9793"
"1005",30.30707,-97.74187,"FJC 9793"
"1006",30.30626,-97.7424,"FJC 9793"
"1007",30.30518,-97.74307,"FJC 9793"
"1008",30.30442,-97.74358,"FJC 9793"
"1009",30.30267,-97.74474,"FJC 9793"
"1010",30.30148,-97.7455,"FJC 9793"
"1011",30.29951,-97.74669,"FJC 9793"
"1012",30.29915,-97.74691,"FJC 9793"
"1013",30.2991,-97.74696,"FJC 9793"
"1014",30.299,-97.74706,"FJC 9793"
"1015",30.29884,-97.74724,"FJC 9793"
"1016",30.29874,-97.74739,"FJC 9793"
"1017",30.2987,-97.74751,"FJC 9793"
"1018",30.29856,-97.74792,"FJC 9793"
"1019",30.2985,-97.74806,"FJC 9793"
"1020",30.29832,-97.74834,"FJC 9793"
"1021",30.29818,-97.74849,"FJC 9793"
"1022",30.29809,-97.74852,"FJC 9793"
"1023",30.29786,-97.74865,"FJC 9793"
"1024",30.29758,-97.74878,"FJC 9793"
"1025",30.29723,-97.74889,"FJC 9793"
"1026",30.29697,-97.74893,"FJC 9793"
"1027",30.2967,-97.74892,"FJC 9793"
"1028",30.29632,-97.74885,"FJC 9793"
"1029",30.29607,-97.74876,"FJC 9793"
"1030",30.29579,-97.74861,"FJC 9793"
"1031",30.29515,-97.74818,"FJC 9793"
"1032",30.29344,-97.74709,"FJC 9793"
"1033",30.2933,-97.74704,"FJC 9793"
"1034",30.29317,-97.74701,"FJC 9793"
"1035",30.29308,-97.74701,"FJC 9793"
"1036",30.29281,-97.74704,"FJC 9793"
"1037",30.29257,-97.74716,"FJC 9793"
"1038",30.2924,-97.74728,"FJC 9793"
"1039",30.29231,-97.74738,"FJC 9793"
"1040",30.29217,-97.74761,"FJC 9793"
"1041",30.29213,-97.74773,"FJC 9793"
"1042",30.29205,-97.74812,"FJC 9793"
"1043",30.29165,-97.75022,"FJC 9793"
"1044",30.29155,-97.75057,"FJC 9793"
"1045",30.29146,-97.75072,"FJC 9793"
"1046",30.2913,-97.75091,"FJC 9793"
"1047",30.29094,-97.75124,"FJC 9793"
"1048",30.29006,-97.75194,"FJC 9793"
"1049",30.28976,-97.75217,"FJC 9793"
"1050",30.28928,-97.75247,"FJC 9793"
"1051",30.28889,-97.75265,"FJC 9793"
"1052",30.28854,-97.75279,"FJC 9793"
"1053",30.28704,-97.75313,"FJC 9793"
"1054",30.28672,-97.7532,"FJC 9793"
"1055",30.2865,-97.75321,"FJC 9793"
"1056",30.28619,-97.75322,"FJC 9793"
"1057",30.28557,-97.75318,"FJC 9793"
"1058",30.28533,-97.75314,"FJC 9793"
"1059",30.28516,-97.75309,"FJC 9793"
"1060",30.28488,-97.75296,"FJC 9793"
"1061",30.28411,-97.7525,"FJC 9793"
"1062",30.28359,-97.75212,"FJC 9793"
"1063",30.28307,-97.75158,"FJC 9793"
"1064",30.28271,-97.7512,"FJC 9793"
"1065",30.28236,-97.75096,"FJC 9793"
"1066",30.28207,-97.7508,"FJC 9793"
"1067",30.28169,-97.75067,"FJC 9793"
"1068",30.28157,-97.75067,"FJC 9793"
"1069",30.28081,-97.75056,"FJC 9793"
"1070",30.28047,-97.75055,"FJC 9793"
"1071",30.28012,-97.75063,"FJC 9793"
"1072",30.28,-97.75065,"FJC 9793"
"1073",30.27993,-97.75067,"FJC 9793"
"1074",30.27984,-97.75069,"FJC 9793"
"1075",30.27978,-97.75064,"FJC 9793"
"1076",30.27976,-97.75061,"FJC 9793"
"1077",30.27972,-97.75052,"FJC 9793"
"1078",30.27971,-97.75009,"FJC 9793"
"1079",30.27964,-97.74921,"FJC 9793"
"1080",30.27919,-97.74776,"FJC 9793"
"1081",30.27887,-97.74662,"FJC 9793"
"1082",30.27857,-97.74556,"FJC 9793"
"1083",30.27817,-97.74409,"FJC 9793"
"1084",30.27784,-97.74303,"FJC 9793"
"1085",30.27741,-97.7432,"FJC 9793"
"1086",30.27648,-97.74354,"FJC 9793"
"1087",30.27479,-97.74416,"FJC 9793"
"1088",30.27277,-97.74492,"FJC 9793"
"1089",30.27047,-97.74575,"FJC 9793"
"1090",30.2686,-97.74647,"FJC 9793"
"1091",30.26718,-97.74699,"FJC 9793"
"1092",30.26651,-97.74724,"FJC 9793"
"1093",30.26622,-97.74732,"FJC 9793"
"1094",30.26617,-97.7471,"FJC 9793"
"1095",30.26611,-97.74689,"FJC 9793"
"1096",30.26595,-97.74624,"FJC 9793"
"1097",30.26586,-97.746,"FJC 9793"
"1098",30.26581,-97.74578,"FJC 9793"
"1099",30.26581,-97.74578,"FBV 4391"
"1100",30.26586,-97.746,"FBV 4391"
"1101",30.26595,-97.74624,"FBV 4391"
"1102",30.2664,-97.74608,"FBV 4391"
"1103",30.26733,-97.74572,"FBV 4391"
"1104",30.26826,-97.74538,"FBV 4391"
"1105",30.26873,-97.74521,"FBV 4391"
"1106",30.26904,-97.74631,"FBV 4391"
"1107",30.26857,-97.74648,"FBV 4391"
"1108",30.26813,-97.74665,"FBV 4391"
"1109",30.26805,-97.74638,"FBV 4391"
"1110",30.26813,-97.74664,"FBV 4391"
"1111",30.26749,-97.7445,"FBV 4391"
"1112",30.26712,-97.74313,"FBV 4391"
"1113",30.26676,-97.74327,"FBV 4391"
"1114",30.26579,-97.74364,"FBV 4391"
"1115",30.26526,-97.74385,"FBV 4391"
"1116",30.26515,-97.74342,"FBV 4391"
"1117",30.26515,-97.74342,"FBV 4391"
"1118",30.26526,-97.74385,"FBV 4391"
"1119",30.26495,-97.74396,"FBV 4391"
"1120",30.26388,-97.74436,"FBV 4391"
"1121",30.26309,-97.74465,"FBV 4391"
"1122",30.26263,-97.74484,"FBV 4391"
"1123",30.26084,-97.74552,"FBV 4391"
"1124",30.25845,-97.7464,"FBV 4391"
"1125",30.25723,-97.74685,"FBV 4391"
"1126",30.25714,-97.74688,"FBV 4391"
"1127",30.25674,-97.74643,"FBV 4391"
"1128",30.25651,-97.74619,"FBV 4391"
"1129",30.25524,-97.74503,"FBV 4391"
"1130",30.25524,-97.74503,"FBV 4391"
"1131",30.25466,-97.74452,"FBV 4391"
"1132",30.25424,-97.74426,"FBV 4391"
"1133",30.25416,-97.74427,"FBV 4391"
"1134",30.25385,-97.74408,"FBV 4391"
"1135",30.25356,-97.74388,"FBV 4391"
"1136",30.25338,-97.74369,"FBV 4391"
"1137",30.25324,-97.74354,"FBV 4391"
"1138",30.25292,-97.74308,"FBV 4391"
"1139",30.25251,-97.74249,"FBV 4391"
"1140",30.25235,-97.74222,"FBV 4391"
"1141",30.25186,-97.74144,"FBV 4391"
"1142",30.25168,-97.74123,"FBV 4391"
"1143",30.2513,-97.74089,"FBV 4391"
"1144",30.2508,-97.74059,"FBV 4391"
"1145",30.2507,-97.7405,"FBV 4391"
"1146",30.25045,-97.74022,"FBV 4391"
"1147",30.25025,-97.7399,"FBV 4391"
"1148",30.25013,-97.73968,"FBV 4391"
"1149",30.24962,-97.73831,"FBV 4391"
"1150",30.24925,-97.73755,"FBV 4391"
"1151",30.24898,-97.73717,"FBV 4391"
"1152",30.2487,-97.7369,"FBV 4391"
"1153",30.2483,-97.73653,"FBV 4391"
"1154",30.24819,-97.73636,"FBV 4391"
"1155",30.24809,-97.73617,"FBV 4391"
"1156",30.24802,-97.73594,"FBV 4391"
"1157",30.24799,-97.73583,"FBV 4391"
"1158",30.2479,-97.73543,"FBV 4391"
"1159",30.24786,-97.73524,"FBV 4391"
"1160",30.24777,-97.73484,"FBV 4391"
"1161",30.24784,-97.73485,"FBV 4391"
"1162",30.24804,-97.73491,"FBV 4391"
"1163",30.24888,-97.73521,"FBV 4391"
"1164",30.24906,-97.73521,"FBV 4391"
"1165",30.24928,-97.73526,"FBV 4391"
"1166",30.25043,-97.73553,"FBV 4391"
"1167",30.25154,-97.73578,"FBV 4391"
"1168",30.25199,-97.73588,"FBV 4391"
"1169",30.25237,-97.73595,"FBV 4391"
"1170",30.25245,-97.73602,"FBV 4391"
"1171",30.25259,-97.73606,"FBV 4391"
"1172",30.25323,-97.73625,"FBV 4391"
"1173",30.25358,-97.73636,"FBV 4391"
"1174",30.2542,-97.7365,"FBV 4391"
"1175",30.25429,-97.73655,"FBV 4391"
"1176",30.25434,-97.7366,"FBV 4391"
"1177",30.25482,-97.73669,"FBV 4391"
"1178",30.25526,-97.73677,"FBV 4391"
"1179",30.25621,-97.73693,"FBV 4391"
"1180",30.25691,-97.73702,"FBV 4391"
"1181",30.25741,-97.73704,"FBV 4391"
"1182",30.25775,-97.73704,"FBV 4391"
"1183",30.25833,-97.737,"FBV 4391"
"1184",30.2591,-97.73686,"FBV 4391"
"1185",30.25965,-97.73671,"FBV 4391"
"1186",30.26086,-97.7363,"FBV 4391"
"1187",30.26128,-97.73617,"FBV 4391"
"1188",30.26225,-97.73584,"FBV 4391"
"1189",30.26376,-97.73527,"FBV 4391"
"1190",30.26432,-97.73508,"FBV 4391"
"1191",30.2644,-97.73496,"FBV 4391"
"1192",30.26469,-97.73482,"FBV 4391"
"1193",30.26533,-97.73436,"FBV 4391"
"1194",30.2654,-97.73425,"FBV 4391"
"1195",30.26564,-97.73418,"FBV 4391"
"1196",30.26545,-97.73357,"FBV 4391"
"1197",30.26512,-97.73253,"FBV 4391"
"1198",30.26476,-97.73152,"FBV 4391"
"1199",30.26407,-97.72949,"FBV 4391"
"1200",30.26339,-97.72754,"FBV 4391"
"1201",30.26246,-97.72487,"FBV 4391"
"1202",30.26239,-97.72461,"FBV 4391"
"1203",30.26236,-97.72448,"FBV 4391"
"1204",30.26222,-97.72406,"FBV 4391"
"1205",30.26198,-97.72338,"FBV 4391"
